	AMZ01	AMZ02	AMZ03	AMZ04	AMZ06	AMZ07	AMZ08	AMZ09	AMZ10	AMZ11	AMZ12	AMZ13	AMZ14	AMZ15	AMZ16	AMZ17	AMZ18	AMZ19	AMZ20
cg09735782	0.04377879	0.6351738	0.0417876	0.6424028	0.04434979	0.04244724	0.04706369	0.5818639	0.6446711	0.6278106	0.03250876	0.0424739	0.6658187	0.6542929	0.04261386	0.04064493	0.04233486	0.6572894	0.6228701
cg09738386	0.03401832	0.5352852	0.04158603	0.5024449	0.03688152	0.03797016	0.03731708	0.4736651	0.4757617	0.5255209	0.03687062	0.04187044	0.5146589	0.5270987	0.03590784	0.0444292	0.03855582	0.4797477	0.4513331
cg09748881	0.8705357	0.310667	0.82025	0.3067397	0.8527109	0.8626379	0.8282976	0.2838364	0.3046312	0.2780367	0.8671293	0.8813452	0.3139651	0.2806325	0.8659685	0.8470607	0.8599765	0.2842168	0.2872489
cg09761058	0.2719501	0.3151741	0.2801708	0.9304261	0.3043103	0.9317183	0.2999766	0.9291611	0.3175251	0.2971487	0.9275176	0.287275	0.9351397	0.2888481	0.9377962	0.2544699	0.2705992	0.2963052	0.2792506
cg09762182	0.9124699	0.9170658	0.9066983	0.9221773	0.9060998	0.5982057	0.9311094	0.05252202	0.9193287	0.5802754	0.5955504	0.910347	0.9166591	0.6300668	0.557726	0.0466599	0.5857156	0.9137264	0.9148808
cg09780491	0.03479186	0.3962063	0.04290268	0.4351008	0.03875548	0.04355501	0.03805728	0.4171749	0.4035511	0.4372858	0.03993007	0.03758339	0.4290585	0.4202989	0.03897333	0.04671769	0.03556878	0.420562	0.4401276
cg09781635	0.07873272	0.421535	0.1069551	0.4212391	0.07251771	0.0795243	0.06136437	0.4311057	0.4311589	0.4252589	0.06643159	0.06761334	0.4597954	0.4357906	0.07990143	0.0838061	0.06188125	0.4230151	0.4121409
cg09785377	0.5497641	0.9067908	0.9121229	0.5071392	0.5495672	0.9200736	0.9071805	0.9110386	0.8985308	0.5993581	0.9128876	0.8846402	0.9050214	0.9097147	0.8992989	0.9229913	0.9084365	0.5295368	0.5576185
cg09790289	0.03349263	0.4088329	0.03468181	0.4717948	0.03049674	0.03619411	0.03102148	0.3684417	0.3698779	0.3957864	0.03700028	0.03575702	0.4454382	0.4439287	0.03286027	0.05075779	0.03688149	0.3740425	0.4031212
cg09804407	0.8939834	0.2773436	0.885598	0.2860162	0.8734381	0.8703939	0.8938501	0.28728	0.2851538	0.2976021	0.8766186	0.8808791	0.2991482	0.2868967	0.8924193	0.8730946	0.889606	0.2777977	0.2797182
cg09813647	0.8279824	0.4289764	0.7971378	0.4296395	0.8217722	0.4743059	0.8303089	0.8444511	0.7917895	0.4704108	0.8210748	0.81854	0.803579	0.8384736	0.8377488	0.8285346	0.4638244	0.8258142	0.8333642
cg09815801	0.06980083	0.4493692	0.05326121	0.3974293	0.04768456	0.05092132	0.04457214	0.4014962	0.43075	0.3889716	0.07687109	0.04324523	0.4208502	0.4240579	0.06806255	0.06751146	0.07271944	0.4186806	0.4466132
cg09825864	0.9005382	0.5952483	0.8841192	0.5919683	0.06315447	0.6109076	0.5572419	0.6028199	0.5836915	0.8864573	0.5696078	0.8745187	0.5444058	0.595339	0.8859071	0.6203884	0.0721324	0.8766322	0.552992
cg09829645	0.05190942	0.8777621	0.8733791	0.8461452	0.8785213	0.8679036	0.8835443	0.475402	0.8963312	0.482377	0.8808493	0.5578683	0.4780776	0.5256934	0.5030051	0.04120549	0.8728719	0.8628075	0.8925905
cg09829904	0.1647656	0.2924358	0.4124188	0.301558	0.3396694	0.6870181	0.3575815	0.2881161	0.3055735	0.2906693	0.579265	0.3346903	0.3109161	0.2884774	0.08105359	0.808539	0.2573956	0.2775301	0.2929963
cg09834142	0.03853466	0.470216	0.03342612	0.5053652	0.02350227	0.02070719	0.1953696	0.4837374	0.4978422	0.446816	0.03340178	0.028241	0.513598	0.4110649	0.02850793	0.01585716	0.02530231	0.4737907	0.4320473
cg09850561	0.02619007	0.3923432	0.03065467	0.484277	0.02832497	0.03370967	0.03153664	0.4709037	0.43629	0.4464242	0.03213224	0.03473758	0.5404524	0.5251966	0.03325334	0.0367183	0.03222767	0.4293775	0.4757692
cg09854620	0.5321787	0.5289576	0.8873894	0.896324	0.5295752	0.475991	0.8901389	0.5208555	0.5333039	0.8972638	0.02389402	0.5167219	0.8814031	0.5416909	0.900136	0.9013673	0.5504007	0.8922485	0.9220772
cg09855112	0.02726597	0.4728676	0.02774829	0.4363816	0.03201922	0.03232431	0.02630187	0.4339042	0.4209535	0.417042	0.02899357	0.03665411	0.4476444	0.5131375	0.02357765	0.03305721	0.02991217	0.4003956	0.4086911
cg09858108	0.2209383	0.3356191	0.1871944	0.2037503	0.6627558	0.3022835	0.7304474	0.2426513	0.1619245	0.2895827	0.1549339	0.2472146	0.2186562	0.2402586	0.2679936	0.2968274	0.2682935	0.1542143	0.3145882
cg09864671	0.4325192	0.657107	0.4458523	0.4288062	0.4254798	0.7397613	0.4263968	0.7092835	0.6346192	0.4702468	0.06080712	0.441233	0.06857584	0.7438655	0.4520394	0.4793983	0.6765667	0.4622233	0.4652939
cg09868337	0.01803408	0.4875661	0.01658876	0.4934714	0.01510303	0.02179168	0.01974683	0.3786749	0.465615	0.4232984	0.01897136	0.01955187	0.4595887	0.3514538	0.01651383	0.02147618	0.01961788	0.4040572	0.369963
cg09879385	0.9232131	0.4383833	0.9302511	0.4541067	0.9178571	0.9233755	0.937254	0.4537725	0.4408231	0.4914445	0.9289922	0.9127934	0.4611558	0.4884321	0.9290166	0.9200535	0.9358092	0.4253565	0.5081831
cg09898573	0.8530343	0.2996142	0.8200205	0.3139127	0.835866	0.840532	0.837989	0.3420087	0.308972	0.250422	0.8675862	0.8740452	0.3350286	0.3167743	0.8674843	0.8493888	0.8773565	0.2947202	0.2735856
cg09901823	0.2755497	0.2962597	0.2821356	0.316143	0.3136803	0.3060029	0.3200156	0.2784129	0.3265282	0.7651895	0.7563515	0.2876325	0.3219562	0.688996	0.2907901	0.2889836	0.7521973	0.2893411	0.768854
cg09908042	0.05648916	0.4974874	0.5138929	0.9279383	0.5634237	0.5310742	0.9333527	0.9153686	0.05337727	0.5735918	0.06302707	0.9291176	0.5613725	0.5307626	0.06617428	0.5219887	0.05680342	0.05354221	0.5645591
cg09909750	0.04448967	0.4566544	0.0381267	0.4191107	0.04024223	0.05090847	0.04506783	0.4089284	0.4489699	0.430854	0.04982687	0.02507384	0.4641343	0.4274787	0.03465215	0.03324742	0.04969613	0.4050131	0.3959594
cg09916840	0.4158358	0.4367929	0.4483211	0.4595283	0.9366685	0.443027	0.9231191	0.02121309	0.4533404	0.4597307	0.9379705	0.4331175	0.4476235	0.4264988	0.9276234	0.02296581	0.4316965	0.9196401	0.9146426
cg09923855	0.03387651	0.4483378	0.03360614	0.4231265	0.03326499	0.02698236	0.02334869	0.3607033	0.3663226	0.4352279	0.03203831	0.0311817	0.4688422	0.4804949	0.04442484	0.02122538	0.02777191	0.4096239	0.4547269
cg09935224	0.8730866	0.4792171	0.4594823	0.4628489	0.4810135	0.4969444	0.4856823	0.5181844	0.4927628	0.04087981	0.0492927	0.8931534	0.03499432	0.03562832	0.5157518	0.9006752	0.5413635	0.03976228	0.899893
cg09937487	0.9150587	0.9179573	0.9258376	0.9335732	0.92759	0.5036133	0.9303669	0.9197459	0.9365518	0.9255423	0.9359336	0.9214816	0.5059765	0.9444895	0.5371509	0.9363147	0.489985	0.9281057	0.9233658
cg09938270	0.8088143	0.4281024	0.8269987	0.3874928	0.7677768	0.7222353	0.7245047	0.4543138	0.4187966	0.4646576	0.7557536	0.6815407	0.4474092	0.4069007	0.7531085	0.8149897	0.8074016	0.4644041	0.4295879
cg09950034	0.06827256	0.4005167	0.06260443	0.3832172	0.05256666	0.07916398	0.08926127	0.3720633	0.4135596	0.3824027	0.0407982	0.04507994	0.4383515	0.3820442	0.05535825	0.05376749	0.03846032	0.3699828	0.35292
cg09965404	0.02640525	0.5769728	0.02855147	0.5270666	0.02719245	0.02952372	0.02432452	0.5188139	0.5825634	0.506978	0.02545718	0.02715253	0.5421265	0.5021964	0.02828094	0.03084545	0.02827007	0.4841065	0.4918768
cg09966745	0.05814282	0.4442318	0.05621293	0.4449506	0.06453781	0.0563602	0.05879511	0.4530499	0.4427863	0.4876172	0.06221894	0.06471138	0.4818695	0.4744337	0.07522832	0.04805665	0.06215243	0.4967838	0.4845671
cg09973771	0.3393067	0.1063793	0.2570414	0.4426424	0.7249136	0.3280273	0.1995354	0.318818	0.2696636	0.118202	0.6689992	0.08837571	0.1260411	0.1108653	0.6112499	0.6451996	0.105355	0.6824684	0.7064525
cg09978401	0.03873971	0.5564113	0.03854246	0.5927358	0.02748337	0.04170558	0.03460749	0.511023	0.552225	0.5263353	0.02673891	0.03925424	0.570626	0.5332667	0.02984371	0.03303379	0.03736566	0.5509535	0.5790868
cg09985072	0.141136	0.4156017	0.1369062	0.4269784	0.1050237	0.1512504	0.1236905	0.4474344	0.3799107	0.4860836	0.1127151	0.1194384	0.4888982	0.4898902	0.09526993	0.146105	0.105497	0.4914895	0.4744516
cg09985794	0.393581	0.03947938	0.4693105	0.6525558	0.7819356	0.8374943	0.4528734	0.7680982	0.7006208	0.8839518	0.837849	0.7626143	0.6936301	0.03426821	0.3828787	0.5797554	0.5134726	0.7508517	0.7928336
cg09991056	0.04696448	0.4551386	0.03648468	0.4515463	0.04249059	0.06604459	0.03250387	0.3962477	0.4083211	0.36329	0.04933174	0.03578146	0.4882437	0.4194154	0.04857942	0.05704594	0.03998505	0.4275762	0.3746128
cg09993718	0.3447285	0.0308976	0.03148986	0.353469	0.3471555	0.02455932	0.5171098	0.3988382	0.3437949	0.413236	0.3990174	0.3656369	0.5215015	0.6962347	0.3299918	0.7274604	0.02963309	0.3769529	0.5977521
cg09999381	0.3344008	0.3135913	0.8130794	0.8009693	0.315053	0.9145414	0.8789186	0.3327103	0.8919704	0.8798129	0.8276752	0.85845	0.3177119	0.8036269	0.8873424	0.3138814	0.8295049	0.8011103	0.8627862
cg10001949	0.05433951	0.5097225	0.0692261	0.4236778	0.0577093	0.07305238	0.05541615	0.3988599	0.4703826	0.4001863	0.04554107	0.0545319	0.4531822	0.4651776	0.05275846	0.07646683	0.04155221	0.3392292	0.4182898
cg10006614	0.04743103	0.05938904	0.5758576	0.05317452	0.04231364	0.0450263	0.04149332	0.04190245	0.5974762	0.0599358	0.04652742	0.8991438	0.584376	0.03681311	0.04530206	0.5689667	0.8794053	0.04683823	0.04229964
cg10016783	0.2052201	0.4896644	0.1525315	0.4767571	0.1366081	0.0741529	0.2219952	0.4407637	0.5060689	0.4548042	0.1064206	0.1606866	0.4611797	0.4141434	0.1418836	0.02896945	0.1260829	0.4568285	0.4568866
cg10026671	0.1742591	0.5041945	0.1459096	0.4419073	0.2114576	0.09309929	0.180561	0.4627397	0.5276305	0.5482914	0.07561611	0.182473	0.4735251	0.4455548	0.163183	0.08477168	0.2133308	0.5001203	0.4635855
cg10030436	0.02880906	0.4596506	0.04577005	0.4582782	0.03424949	0.04695549	0.03325993	0.4203205	0.4196665	0.4885692	0.03764808	0.03694564	0.4667284	0.52379	0.03477055	0.03684825	0.03682805	0.4609347	0.4811588
cg10040594	0.7980296	0.5683792	0.8194635	0.1185159	0.6382675	0.8244615	0.8105849	0.8251374	0.7968697	0.6061492	0.5689757	0.849662	0.8475736	0.766024	0.5809396	0.4554478	0.8355486	0.1119844	0.8308935
cg10041017	0.7639368	0.5325833	0.4459149	0.8130542	0.8151096	0.8373313	0.5088786	0.7626256	0.4567786	0.4208177	0.8220057	0.4412016	0.4565711	0.7644609	0.4597167	0.468199	0.7955897	0.7950206	0.462825
cg10047502	0.07481849	0.5482654	0.08259888	0.4884766	0.06968568	0.07393839	0.06567342	0.4795766	0.4676424	0.5042659	0.06457964	0.1076406	0.5419444	0.5682713	0.06841076	0.1303224	0.09301154	0.4668093	0.5478184
cg10050962	0.03048673	0.4559536	0.03081498	0.4783965	0.03018596	0.03339807	0.02876702	0.4303114	0.4266554	0.4259878	0.02629777	0.0288641	0.4744856	0.5367482	0.0285955	0.03553751	0.02827613	0.4461722	0.4812558
cg10051493	0.926547	0.03644873	0.9254849	0.4664626	0.9139701	0.9094743	0.04167767	0.4388192	0.5094117	0.9319817	0.9387897	0.9016273	0.9297178	0.0276623	0.9089306	0.9301586	0.4990745	0.9147008	0.4943916
cg10054049	0.03746391	0.5091922	0.04538611	0.4112896	0.05064697	0.07904724	0.05969982	0.4647992	0.4315173	0.5068098	0.08516848	0.06228988	0.412683	0.5221118	0.04040609	0.0888119	0.04918324	0.445809	0.4613683
cg10055097	0.02007271	0.4939571	0.02636261	0.4724615	0.02460016	0.02710261	0.02032143	0.4616334	0.485695	0.4874213	0.02045225	0.02687874	0.4793599	0.5558077	0.02808078	0.03534989	0.02520911	0.4801858	0.514589
cg10058204	0.9193042	0.5451201	0.5769666	0.03795377	0.9060941	0.04659336	0.03658179	0.9059766	0.911961	0.04304811	0.04226488	0.04065499	0.6042677	0.5307185	0.04202712	0.044955	0.6107907	0.04008363	0.5885185
cg10062460	0.5230604	0.07515937	0.8546852	0.09905625	0.08907136	0.5586594	0.06568186	0.598291	0.8639349	0.09463205	0.5807285	0.6268896	0.5746829	0.8737903	0.5514308	0.588418	0.08111053	0.5738034	0.5850872
cg10067523	0.9149126	0.3162955	0.9140069	0.325102	0.8937141	0.8669808	0.9263376	0.2891098	0.3270583	0.3141015	0.918262	0.9163442	0.3187127	0.2728655	0.9204443	0.8716584	0.9233706	0.2785434	0.2729717
cg10067677	0.04295135	0.491772	0.05045013	0.4895241	0.05768119	0.06006263	0.03503534	0.4314986	0.4756051	0.4404915	0.06914413	0.04984458	0.5118138	0.5185718	0.04529001	0.06308544	0.04489826	0.4237678	0.4220755
cg10076560	0.01521711	0.4777932	0.01815871	0.4783055	0.01389043	0.03630891	0.1863739	0.5309865	0.5116127	0.4709783	0.07547322	0.01538373	0.5070098	0.4929978	0.01939159	0.01597283	0.030237	0.4636825	0.4884837
cg10082114	0.07932975	0.5055953	0.1045797	0.4391159	0.1023387	0.1035499	0.08347368	0.378089	0.4375098	0.4981225	0.1108186	0.1364254	0.5501742	0.610261	0.1075835	0.1633564	0.08291234	0.5077619	0.4002814
cg10088372	0.01588347	0.5559981	0.01703866	0.5265089	0.01811801	0.01895406	0.0176653	0.5112661	0.5197067	0.4934554	0.01628431	0.01730601	0.5385832	0.4916422	0.0144785	0.01446256	0.01428907	0.4713246	0.4565836
cg10091792	0.04488124	0.5008475	0.8605765	0.8942417	0.4580127	0.8889793	0.8978476	0.4563109	0.4681072	0.5047808	0.5203619	0.0418102	0.5320303	0.05806463	0.5977412	0.578114	0.4876418	0.06487635	0.05578599
cg10101479	0.02802118	0.4807223	0.03046708	0.5014446	0.03152963	0.02874766	0.02816203	0.4192732	0.4580429	0.5104705	0.02540642	0.0233902	0.4879627	0.5204754	0.02458224	0.02339572	0.02308988	0.4861861	0.5030022
cg10102167	0.03937932	0.5180888	0.05429827	0.4891803	0.04768988	0.04915306	0.04741394	0.4689232	0.4708688	0.4588444	0.04139776	0.04520632	0.5415302	0.4987814	0.03863452	0.04083782	0.0402527	0.5250746	0.5033665
cg10105844	0.03874878	0.4581759	0.0325614	0.460614	0.029017	0.02851723	0.03696415	0.41205	0.4592573	0.4831006	0.02727428	0.02655095	0.4907591	0.4597372	0.02792145	0.02590448	0.02935021	0.4654862	0.3997206
cg10114902	0.05391361	0.4424001	0.04894976	0.3558331	0.03829727	0.04555978	0.03609918	0.3703145	0.4142564	0.4140927	0.03327135	0.04901448	0.401271	0.3990521	0.04259281	0.03998901	0.04727974	0.3812553	0.3937459
cg10117599	0.04065106	0.03472694	0.04759313	0.05122259	0.5302137	0.03866015	0.04373542	0.5508415	0.04828361	0.5824156	0.03274922	0.03942945	0.5303736	0.9140867	0.6095389	0.03289089	0.5782012	0.03101098	0.05560836
cg10122885	0.5464786	0.03285955	0.9151912	0.9075955	0.9174357	0.5339067	0.9160345	0.9006877	0.9030704	0.9092327	0.9244147	0.9204515	0.9096608	0.9239341	0.5453786	0.9092139	0.5478	0.9060561	0.9130884
cg10127939	0.05573694	0.3722156	0.03513878	0.3783557	0.03305065	0.04176001	0.03254497	0.3672854	0.3645069	0.418252	0.04497507	0.03371814	0.4273858	0.4082396	0.03084711	0.0287497	0.02573225	0.3816957	0.4115196
cg10146330	0.4596263	0.42528	0.6964929	0.7257133	0.6908739	0.4429175	0.7746906	0.5388062	0.7308484	0.5231114	0.8064477	0.4586484	0.810602	0.7158606	0.1706289	0.4698964	0.4013671	0.1459985	0.6425336
cg10149949	0.3450551	0.261412	0.4840322	0.2199663	0.03676746	0.711516	0.1871756	0.3153983	0.1868773	0.6481083	0.3061581	0.368297	0.4096256	0.586301	0.02948683	0.8653078	0.3592244	0.1487997	0.03213199
cg10155537	0.532318	0.8722664	0.8580463	0.4655128	0.5063084	0.4890999	0.8334462	0.4948232	0.0385778	0.04955742	0.4881111	0.4831522	0.4898055	0.04292209	0.4590562	0.4381428	0.5032091	0.496916	0.05376096
cg10172382	0.8299445	0.5369153	0.8215291	0.4755712	0.8511	0.8529594	0.763003	0.5020427	0.5094033	0.5637897	0.8411838	0.7300048	0.4921976	0.5346516	0.7563488	0.888193	0.8040025	0.5051175	0.5159014
cg10174816	0.04148248	0.4901518	0.04162094	0.4365059	0.04540113	0.04782286	0.05618859	0.3866958	0.4384197	0.4667946	0.04180104	0.04097423	0.4599927	0.4948128	0.04688073	0.0424083	0.04399994	0.434183	0.4295514
cg10191725	0.3899691	0.6041242	0.3870369	0.627163	0.2333233	0.210391	0.4715152	0.5427555	0.648992	0.5702805	0.3445808	0.3527799	0.5921498	0.576476	0.3143153	0.1212243	0.4264224	0.6108762	0.570338
cg10201390	0.03341032	0.5125477	0.03657403	0.5220711	0.03449155	0.04069035	0.03265557	0.4367168	0.5145283	0.4845897	0.03956515	0.04286591	0.5339417	0.4652579	0.03382872	0.04869775	0.04080692	0.4357806	0.4647547
cg10202835	0.4654623	0.4736612	0.5213727	0.100574	0.4963919	0.6214826	0.4726819	0.09689234	0.4673523	0.4700474	0.6003484	0.1022849	0.08013989	0.6674307	0.4794527	0.4793942	0.1185488	0.1420585	0.1499588
cg10213302	0.06692586	0.5057983	0.06259667	0.5070416	0.06210072	0.06604187	0.05159484	0.5183231	0.5048658	0.4965997	0.05578541	0.06901095	0.5084391	0.5036358	0.05462567	0.08071405	0.06453882	0.4889161	0.4811063
cg10236447	0.08555387	0.563427	0.06998354	0.5399501	0.2033077	0.06675312	0.06134189	0.5655011	0.5089363	0.5054335	0.1038731	0.05378842	0.5781226	0.5388614	0.06844182	0.07526608	0.07931809	0.6289971	0.6146637
cg10239257	0.7351892	0.3286422	0.7596882	0.3261057	0.7863924	0.77686	0.8024498	0.3102558	0.3008428	0.3119724	0.7804229	0.7754138	0.3191211	0.3006068	0.7857171	0.7643088	0.8029663	0.2975574	0.2965792
cg10252249	0.7824434	0.08376287	0.7783045	0.1369134	0.8254369	0.7862353	0.8189756	0.09186967	0.05574501	0.05459387	0.8894938	0.8779589	0.1520951	0.1630532	0.8855847	0.84523	0.8661403	0.2295654	0.1081514
cg10256662	0.03815439	0.4242833	0.03778778	0.4216911	0.041352	0.04083753	0.03837135	0.4276701	0.379779	0.3882167	0.04026456	0.05782601	0.4366763	0.4462823	0.04406017	0.04624132	0.03589798	0.3864576	0.3616136
cg10267609	0.9704643	0.4887438	0.969649	0.4900054	0.9753347	0.972034	0.972347	0.5014004	0.4679901	0.4855502	0.9724594	0.9689875	0.4936488	0.4832087	0.9744566	0.971673	0.9752672	0.4991735	0.499712
cg10274815	0.0323969	0.5658432	0.03172294	0.5641614	0.03498799	0.04538191	0.02868404	0.5256104	0.5598136	0.5463588	0.03271033	0.03748448	0.5642925	0.5760148	0.03018987	0.04852189	0.03730976	0.5490102	0.5665987
cg10277872	0.2343756	0.2610476	0.2426151	0.7669653	0.7574284	0.2806998	0.2253495	0.7165374	0.7513341	0.7702534	0.247179	0.2458297	0.7315758	0.7280583	0.7219147	0.7422315	0.221936	0.6933226	0.2390286
cg10286673	0.02014064	0.4408347	0.01875045	0.4353969	0.01977448	0.02494778	0.01922976	0.4092528	0.4119173	0.399617	0.02080187	0.02116923	0.533481	0.3994928	0.02066454	0.0188381	0.02048902	0.4063197	0.4534393
cg10288278	0.09001298	0.4767846	0.06260362	0.4560658	0.04502814	0.01536607	0.1954257	0.4088407	0.4620906	0.4234658	0.08530086	0.08236599	0.5134675	0.3758084	0.053635	0.01270688	0.06764857	0.4366849	0.4213442
cg10293293	0.03394583	0.4608056	0.03449565	0.4848209	0.05124382	0.04676416	0.04700673	0.3879012	0.4397687	0.3597574	0.05040808	0.02957129	0.4565395	0.4156507	0.03964114	0.06435861	0.04855331	0.3387266	0.3599735
cg10293967	0.2373941	0.5289119	0.1939083	0.5698923	0.1878941	0.319559	0.2680311	0.4958785	0.5453079	0.5726727	0.08725147	0.1527831	0.5813175	0.6128989	0.1404132	0.3364782	0.2911743	0.5754567	0.577699
cg10294367	0.8994557	0.8836672	0.2508761	0.916499	0.9046729	0.9091958	0.9065227	0.8964935	0.2726493	0.9095404	0.3287034	0.9105211	0.9079198	0.9108079	0.9053281	0.8851581	0.910325	0.8984131	0.9252787
cg10306192	0.04149573	0.3859723	0.5437587	0.04454657	0.04137866	0.4510298	0.03841315	0.5655112	0.03918244	0.4406483	0.7894616	0.03913641	0.377191	0.04157559	0.3750149	0.5470658	0.4453051	0.04619197	0.03397191
cg10306780	0.08676102	0.6613918	0.07632565	0.6155188	0.06982965	0.05791962	0.06989013	0.5407237	0.5950045	0.6098492	0.06405233	0.1234356	0.5977611	0.7172342	0.06892865	0.09614921	0.09461267	0.5457005	0.6549174
cg10309386	0.192011	0.1958056	0.1807431	0.1878712	0.537807	0.5622838	0.1883962	0.2028943	0.1961589	0.1267711	0.4074125	0.1413365	0.4139767	0.150749	0.594677	0.1685066	0.1676362	0.179814	0.1734571
cg10310824	0.04698273	0.5317001	0.05274454	0.4078596	0.03978029	0.04482893	0.04658159	0.4043593	0.4300869	0.4206222	0.04803159	0.0372378	0.4061723	0.4904777	0.03788036	0.08193294	0.03649283	0.4095036	0.412705
cg10313151	0.9188264	0.8957006	0.8754602	0.3455801	0.9024912	0.9010967	0.9042325	0.878235	0.919986	0.9081215	0.8859082	0.9006884	0.8903283	0.3060525	0.9183757	0.8665627	0.9250727	0.8824765	0.8858407
cg10315562	0.03311352	0.4871653	0.03311415	0.5357094	0.03098078	0.03750482	0.03245111	0.5134909	0.4949442	0.4836898	0.03432966	0.03437961	0.5135164	0.4862485	0.02928544	0.04356355	0.03450868	0.4788167	0.518646
cg10318351	0.03693583	0.5230165	0.0398238	0.389057	0.03190103	0.03998252	0.04140786	0.4217952	0.4436439	0.4741137	0.03237888	0.0393679	0.4586109	0.5347503	0.034475	0.05171231	0.04724955	0.4362237	0.4905028
cg10320061	0.1539079	0.4858105	0.1389082	0.4913071	0.121914	0.1401837	0.167079	0.4407236	0.5427981	0.4930419	0.1202122	0.1534814	0.5290767	0.4332924	0.1172879	0.1371166	0.1628412	0.5003394	0.4993356
cg10326673	0.6823349	0.3538988	0.2679514	0.6727444	0.2938323	0.6130587	0.6626129	0.9273719	0.6933692	0.2673759	0.2360369	0.6503804	0.3760635	0.6430464	0.3305088	0.9232164	0.3673941	0.3703996	0.9219614
cg10331657	0.5380488	0.05724252	0.06399369	0.5485031	0.5451982	0.3517523	0.4678054	0.05283615	0.05321104	0.444738	0.3646651	0.05138541	0.5593352	0.05450769	0.8860198	0.2634556	0.5141081	0.8509637	0.7176981
cg10347326	0.06135028	0.5004368	0.05337646	0.5152069	0.05347013	0.03643637	0.09212041	0.4776679	0.5340542	0.5051755	0.0419668	0.04804185	0.5517565	0.472708	0.04777167	0.04520397	0.04886548	0.4732558	0.4788231
cg10363118	0.915298	0.9192663	0.9239101	0.5341782	0.9314095	0.9188315	0.9154048	0.5007482	0.9224541	0.5281995	0.5302707	0.9388954	0.9388591	0.9412234	0.9328544	0.9146661	0.5134705	0.9267253	0.9233127
cg10363397	0.06129724	0.4323539	0.2013374	0.4862792	0.2317892	0.4948152	0.1693108	0.4622382	0.3970307	0.4937295	0.3620864	0.04672345	0.4854335	0.4247932	0.03265632	0.7373145	0.100085	0.427303	0.4649258
cg10386280	0.03326696	0.4363455	0.03288275	0.4549403	0.03959408	0.04059973	0.05827385	0.4174109	0.4120322	0.4663092	0.04943774	0.07973568	0.4622184	0.4768887	0.03097765	0.03002674	0.03096646	0.4717822	0.4643618
cg10388998	0.7613961	0.4678032	0.03314586	0.4262586	0.8066928	0.8613427	0.8108222	0.822157	0.8007451	0.4683345	0.8234849	0.7913265	0.4288068	0.506261	0.4602382	0.4806824	0.8103224	0.7965499	0.8229958
cg10401803	0.03991618	0.4241143	0.02824178	0.3987252	0.03606458	0.02657869	0.02589184	0.4043244	0.4143504	0.3602015	0.02538885	0.03056639	0.4234478	0.365974	0.0344814	0.02876203	0.0396844	0.3899598	0.3831791
cg10403109	0.06046276	0.5493881	0.05322989	0.5731848	0.04547315	0.07826785	0.07210539	0.5418373	0.4853899	0.5326084	0.05207192	0.05079964	0.5798187	0.4953835	0.05322551	0.05048203	0.04081541	0.5471255	0.5552318
cg10407245	0.08371685	0.4991028	0.09300829	0.4772233	0.1090421	0.08468608	0.07222793	0.4681449	0.4906993	0.5453761	0.1126172	0.07403833	0.5435988	0.5028008	0.0924352	0.06339948	0.08454603	0.449359	0.4939009
cg10415021	0.8786489	0.04575762	0.4572925	0.03654223	0.0344239	0.05120729	0.4824989	0.04237091	0.03747413	0.0470193	0.4822813	0.0461755	0.06223324	0.469789	0.03996653	0.441674	0.04494466	0.04938785	0.4851232
cg10422744	0.7783365	0.08827245	0.8188236	0.141884	0.7665775	0.7847371	0.8135487	0.1411923	0.07422752	0.1838986	0.833689	0.8609262	0.2049241	0.1856688	0.8590067	0.8429798	0.8610922	0.2046516	0.1935297
cg10423996	0.8605865	0.05332975	0.5548263	0.8344962	0.8702284	0.5010486	0.8937694	0.8879967	0.0475778	0.8978619	0.5455303	0.8587784	0.8313771	0.8729624	0.831266	0.5537348	0.04567361	0.5519878	0.5438365
cg10426500	0.04584878	0.4563149	0.05215718	0.4231867	0.04688876	0.05157005	0.04281586	0.4176463	0.4153253	0.4430396	0.04512681	0.04375033	0.469136	0.4607438	0.0577776	0.03688007	0.05471118	0.4614668	0.4612975
cg10429575	0.01547983	0.4354051	0.01714542	0.4224107	0.01458773	0.01384924	0.01336959	0.418543	0.3921171	0.4116143	0.01373795	0.01131171	0.4005291	0.4089259	0.01347061	0.0115064	0.0139272	0.375976	0.4083225
cg10445615	0.8133339	0.4108389	0.793755	0.8302963	0.8375577	0.8236628	0.435343	0.420283	0.443221	0.8703087	0.4274323	0.4445356	0.7930701	0.8845892	0.8126762	0.4563582	0.8475703	0.7806755	0.8379416
cg10451760	0.04293159	0.4703118	0.03820697	0.516042	0.03795409	0.04589632	0.04736661	0.4939199	0.4565733	0.5145446	0.03661798	0.03664118	0.5030159	0.5298128	0.03667069	0.05740683	0.0399715	0.5255745	0.5052989
cg10452588	0.0369998	0.03220484	0.04174382	0.03556482	0.03357247	0.03178028	0.02852042	0.5446902	0.02793124	0.6543837	0.4083061	0.282777	0.7284475	0.03256611	0.5039649	0.580677	0.4930326	0.0264336	0.2170032
cg10463322	0.01904883	0.01600336	0.01452748	0.01669811	0.01781085	0.4415242	0.4552295	0.4717235	0.4807812	0.01574936	0.01812951	0.017545	0.4504746	0.01632011	0.4416934	0.01578459	0.9375156	0.4092681	0.01684165
