	AMZ01	AMZ02	AMZ03	AMZ04	AMZ06	AMZ07	AMZ08	AMZ09	AMZ10	AMZ11	AMZ12	AMZ13	AMZ14	AMZ15	AMZ16	AMZ17	AMZ18	AMZ19	AMZ20
cg10632894	0.8202945	0.09490035	0.764348	0.2704938	0.1204833	0.2973307	0.1606989	0.3858422	0.1145833	0.8308216	0.427665	0.1968136	0.2258147	0.1062361	0.850096	0.2918469	0.8565803	0.2258235	0.1697025
cg10637509	0.02910759	0.02699203	0.02725622	0.02706738	0.3429077	0.3853066	0.1093306	0.4513829	0.3291047	0.2972844	0.0268942	0.5543624	0.02872826	0.0258663	0.3380861	0.3272423	0.3620966	0.03208025	0.269002
cg10674704	0.02144541	0.4003891	0.01823234	0.3877798	0.02184782	0.01937999	0.1331137	0.3789845	0.4050975	0.360615	0.01545828	0.01745794	0.4113639	0.3623189	0.01310025	0.01584581	0.01712266	0.3830888	0.4225411
cg10678429	0.3125015	0.2526886	0.2483808	0.05446524	0.4983781	0.06039124	0.07227225	0.05609888	0.163168	0.06249383	0.5013372	0.5578798	0.5132919	0.1497104	0.6321785	0.06555853	0.1179839	0.05750803	0.6537449
cg10691859	0.7610342	0.3012051	0.8135761	0.2990782	0.8421371	0.8241307	0.8405067	0.2934204	0.3046736	0.3050883	0.8641233	0.8620469	0.3763739	0.3113224	0.8470116	0.8536111	0.8585288	0.3097836	0.3681257
cg10694430	0.1375534	0.436059	0.05614408	0.4052412	0.0953883	0.07981296	0.06108411	0.3735485	0.2684882	0.4068399	0.08254124	0.0593601	0.4467068	0.5379777	0.099462	0.06126036	0.07482441	0.3566759	0.3551824
cg10701746	0.04114956	0.4944936	0.3844501	0.03890606	0.3291629	0.3213698	0.6044483	0.5158328	0.3374663	0.3437161	0.3047984	0.6316374	0.3320274	0.6861962	0.5359691	0.5142491	0.4929184	0.4872277	0.5989442
cg10706039	0.05939066	0.4900421	0.0517158	0.3469028	0.05427765	0.05688071	0.05331048	0.3728691	0.3547794	0.4321782	0.05372626	0.04667015	0.3964906	0.5656582	0.0615348	0.05103772	0.0589042	0.4587099	0.3258889
cg10709704	0.1437782	0.4281271	0.1242498	0.4142238	0.114833	0.1228501	0.05691956	0.3871506	0.4374621	0.4080785	0.1145228	0.1325842	0.440377	0.5423185	0.1036933	0.06051319	0.09079455	0.3919173	0.397226
cg10712578	0.5204718	0.07767249	0.61628	0.5059783	0.03752212	0.5515468	0.03599294	0.5061798	0.06612219	0.5917028	0.4477996	0.4987789	0.5416097	0.05051442	0.04155101	0.9035137	0.9266538	0.03966047	0.558933
cg10717149	0.03209056	0.6022453	0.02361789	0.630168	0.03030612	0.02582012	0.01928069	0.6416497	0.6177983	0.6464681	0.02769906	0.02709554	0.6628399	0.6474151	0.02445539	0.02522817	0.02014121	0.6333694	0.6545057
cg10721440	0.05741308	0.3105558	0.04495404	0.3141676	0.03520083	0.05086283	0.04145146	0.3384384	0.3372505	0.3518618	0.04125671	0.03471565	0.4131577	0.4312698	0.04105588	0.04519393	0.04246725	0.3092596	0.3416216
cg10723556	0.06801881	0.5602736	0.03616886	0.5498613	0.09128962	0.083908	0.06476827	0.5494398	0.5203527	0.5667913	0.06661191	0.06439042	0.5662882	0.5014491	0.05659209	0.06722645	0.06274408	0.5933794	0.5975648
cg10738003	0.8741604	0.535368	0.893713	0.9065566	0.5248061	0.5055537	0.5385831	0.8865062	0.5078136	0.4980562	0.9130967	0.9162507	0.9044551	0.9123737	0.9003123	0.5223736	0.8931917	0.9057484	0.9225875
cg10750306	0.03987329	0.2381681	0.3196688	0.06129633	0.5590304	0.5958938	0.03546733	0.3430935	0.3055239	0.2885936	0.183649	0.3172151	0.3399659	0.3921256	0.2575596	0.3061646	0.05928984	0.04685355	0.05065799
cg10758779	0.06012115	0.303131	0.05594416	0.3533005	0.05211812	0.04672376	0.04157852	0.3427638	0.3375091	0.4035131	0.0499235	0.04614205	0.3896627	0.2089313	0.05560632	0.04529331	0.03501796	0.3939164	0.3765717
cg10759817	0.7228595	0.4231097	0.4116669	0.7719865	0.8012325	0.4012073	0.4000227	0.4087175	0.02553217	0.7759441	0.414192	0.4324809	0.4330833	0.02361685	0.3987501	0.4106237	0.4288389	0.4219371	0.4215749
cg10765459	0.5735383	0.5362612	0.5596424	0.9213208	0.4992621	0.04258214	0.5491048	0.5365639	0.9163222	0.04282386	0.9304417	0.9179504	0.5689606	0.6750821	0.9352247	0.5430541	0.5704596	0.9134628	0.5529681
cg10776061	0.8411328	0.04563278	0.84466	0.8197483	0.8599457	0.03058276	0.9096449	0.8455535	0.4825487	0.8731521	0.5093868	0.4682778	0.8706109	0.4927982	0.8487801	0.4824134	0.4985825	0.8092795	0.8770137
cg10780707	0.851167	0.04714892	0.829911	0.8690692	0.5757588	0.5318181	0.8925346	0.8248788	0.839818	0.8761263	0.4469168	0.476562	0.890385	0.8927813	0.4436887	0.8712343	0.879727	0.5128598	0.8269801
cg10799208	0.5119033	0.2865466	0.9153363	0.2921177	0.9355249	0.9302146	0.9249594	0.3000357	0.3028678	0.3226986	0.9324092	0.9370064	0.3280774	0.3074449	0.9389953	0.9348561	0.9397471	0.2941327	0.3401809
cg10801213	0.02937926	0.3595376	0.02658588	0.3631949	0.03271594	0.03183913	0.02412896	0.3543446	0.3058825	0.4151517	0.02231761	0.02701567	0.3836287	0.2882554	0.02746916	0.02943477	0.0280999	0.3772659	0.3225534
cg10811640	0.9191921	0.5555417	0.9133019	0.5063661	0.9255417	0.9148049	0.1371794	0.03436393	0.9260849	0.9157812	0.9232096	0.510818	0.4916541	0.5110557	0.9183992	0.9170345	0.5227573	0.9185872	0.9300422
cg10818284	0.03683812	0.5136477	0.03983123	0.4988886	0.03241103	0.03865483	0.04644116	0.494436	0.528349	0.5811443	0.0450793	0.03381826	0.5809909	0.5405932	0.04153611	0.04067456	0.03820181	0.5477673	0.5017016
cg10818676	0.03439373	0.4830209	0.03248195	0.02890591	0.4011473	0.03000204	0.03493576	0.9072477	0.4251014	0.5067499	0.491126	0.02914188	0.03351944	0.4841789	0.03026341	0.02863606	0.03037951	0.3764404	0.02927898
cg10827006	0.02057391	0.4697665	0.01548247	0.4296925	0.01519452	0.01084501	0.01607918	0.4089644	0.437977	0.4395671	0.01336881	0.01700088	0.5137058	0.4524023	0.01206822	0.01217967	0.01211796	0.4383007	0.3919899
cg10831113	0.7804483	0.7538324	0.4645147	0.4293906	0.8014474	0.8259079	0.6483895	0.7786244	0.8018754	0.7353698	0.0397071	0.8059213	0.8146694	0.8890874	0.7125614	0.8233122	0.795984	0.730027	0.6984572
cg10834425	0.8284132	0.02737533	0.4948506	0.8865483	0.8829245	0.8357477	0.9163486	0.8701691	0.03098213	0.4951729	0.5095827	0.7816545	0.8810891	0.9009791	0.4467399	0.832351	0.4450237	0.891452	0.4964385
cg10848980	0.03960947	0.3592993	0.04321843	0.3631466	0.04208863	0.04321394	0.04532283	0.3142272	0.3718266	0.4490784	0.03995422	0.03576355	0.3685589	0.09952888	0.03772286	0.0390781	0.04252909	0.3484299	0.3398949
cg10856899	0.4907191	0.4997881	0.7792505	0.8654297	0.8793548	0.8601218	0.9043338	0.813984	0.8557469	0.906551	0.923913	0.03286568	0.4778807	0.5036395	0.5420378	0.03292862	0.9089975	0.9073345	0.02838327
cg10860619	0.0152249	0.5027016	0.01360723	0.5033143	0.01409417	0.01380589	0.0134258	0.5131141	0.4858368	0.5383824	0.01220284	0.01088984	0.4983961	0.513034	0.01142376	0.009918312	0.01204887	0.491491	0.5343498
cg10863737	0.8209153	0.8740478	0.8495198	0.09351553	0.8637798	0.8268661	0.8945463	0.4937458	0.8462437	0.8616246	0.5366129	0.8515354	0.539243	0.8871004	0.8133168	0.8226724	0.8843592	0.8881366	0.885866
cg10869159	0.04447571	0.3209187	0.07156578	0.3062027	0.1177694	0.0480947	0.062722	0.3388022	0.3572061	0.3928903	0.03127563	0.03366566	0.3882489	0.4126637	0.04635623	0.02624527	0.02753331	0.3329848	0.2937206
cg10869271	0.06885362	0.3381984	0.04027916	0.3230684	0.04526784	0.05370205	0.05325251	0.3492828	0.3629313	0.3640498	0.04384757	0.03765717	0.4050808	0.2589695	0.0432268	0.05858374	0.03254175	0.395891	0.3504943
cg10869581	0.09990146	0.4931965	0.05933655	0.4971851	0.05944612	0.06137576	0.07142256	0.480267	0.4730834	0.5004653	0.09743246	0.0671815	0.4964126	0.4674572	0.1637461	0.07173746	0.07058312	0.5009374	0.5075429
cg10873964	0.0650746	0.3523986	0.07009689	0.4215452	0.06744665	0.06414922	0.06936019	0.4017887	0.4052683	0.3989151	0.05563686	0.07411617	0.4202944	0.290488	0.06178668	0.07328533	0.06531952	0.4202399	0.4305477
cg10880252	0.03032025	0.8988455	0.3914623	0.8978556	0.8971484	0.3947081	0.9006243	0.9051255	0.905054	0.4375472	0.8917414	0.4165431	0.8979478	0.4589242	0.8913417	0.8942817	0.9071247	0.8899999	0.8987933
cg10890644	0.08275313	0.6697201	0.07639778	0.05610988	0.7030593	0.09499337	0.6663447	0.766379	0.7034789	0.09601706	0.1059037	0.07697991	0.1272412	0.5775775	0.0568357	0.05826547	0.1090043	0.1057609	0.6939642
cg10906138	0.02303622	0.3473438	0.02470683	0.2823244	0.02259227	0.02282503	0.02027946	0.3251118	0.3054007	0.3645643	0.01986041	0.02038045	0.3496543	0.3482555	0.02013326	0.02236173	0.07198397	0.3926461	0.3407742
cg10915165	0.3910798	0.8451762	0.8524854	0.8208629	0.4061105	0.4277261	0.4428748	0.4288786	0.8523892	0.8469488	0.4300325	0.01633584	0.8605797	0.8834112	0.8342094	0.8034281	0.01517102	0.4373233	0.0170955
cg10921219	0.0354571	0.3535229	0.03344821	0.4281473	0.02758244	0.03137357	0.03365586	0.3699734	0.3966157	0.4318292	0.03047735	0.02870505	0.4180678	0.2537898	0.03307678	0.02793516	0.03366375	0.4213926	0.402022
cg10923350	0.5511743	0.9153771	0.4700378	0.02852343	0.5774017	0.9094842	0.2242375	0.03345514	0.03184905	0.8988364	0.9083142	0.03261244	0.9206873	0.5002741	0.5071606	0.5005553	0.5455562	0.9263595	0.9093394
cg10923851	0.5412279	0.5200628	0.3508214	0.02785757	0.03528218	0.03416791	0.1388932	0.325427	0.358574	0.3729199	0.02752649	0.5495513	0.5649252	0.2873227	0.3686569	0.02691702	0.3989507	0.5620225	0.4508101
cg10926851	0.8262048	0.9197599	0.623628	0.9308048	0.9213886	0.5650976	0.5913335	0.9283924	0.5770148	0.548923	0.0356178	0.9316185	0.9374106	0.03389264	0.5854718	0.9362904	0.9333913	0.03935386	0.9285859
cg10931884	0.484873	0.925199	0.5049293	0.9249593	0.9288194	0.9250644	0.5622082	0.92025	0.5182116	0.9248752	0.9307748	0.9111023	0.9225206	0.9295736	0.9329443	0.8870223	0.9205859	0.5325945	0.9160089
cg10936153	0.8617602	0.8559116	0.8270516	0.6421645	0.4427283	0.4602751	0.9065899	0.7814127	0.9083891	0.6812395	0.8736929	0.8154845	0.8934045	0.908996	0.5231119	0.8725699	0.6381416	0.6240599	0.8203604
cg10940750	0.3300699	0.5649533	0.1027302	0.8805954	0.8729067	0.4984663	0.5019516	0.07200313	0.4711514	0.4406871	0.5094479	0.5044824	0.5596	0.827895	0.5414203	0.8400651	0.817864	0.8261106	0.5043244
cg10950266	0.02361195	0.3950539	0.01765998	0.3403843	0.02633513	0.02961304	0.03736819	0.3236586	0.3491635	0.4228849	0.01327869	0.01963744	0.4210209	0.2010611	0.01504844	0.02181863	0.0232303	0.3990943	0.3897556
cg10950297	0.0496771	0.5021072	0.05292065	0.4833377	0.05463186	0.05696332	0.06184909	0.4998248	0.4704716	0.4639827	0.04866299	0.04152977	0.4717162	0.6432291	0.0542484	0.05429914	0.05153114	0.4919301	0.4665395
cg10950413	0.06103105	0.3274611	0.04640736	0.3585996	0.03542388	0.05169314	0.03570069	0.3397349	0.3111009	0.3551667	0.04098514	0.03550008	0.3928085	0.4057234	0.03877865	0.0427529	0.03841223	0.2941714	0.2146194
cg10956264	0.02119828	0.3848343	0.01933551	0.3969516	0.01761952	0.01444539	0.01775526	0.3767841	0.4045947	0.4577899	0.01299639	0.01750817	0.4088843	0.4797788	0.01477219	0.01616138	0.01721199	0.406372	0.4040199
cg10957001	0.7782858	0.9040395	0.8678084	0.4758902	0.9047031	0.5244763	0.6025051	0.8470783	0.4831366	0.8887471	0.5225899	0.9026747	0.909757	0.5394516	0.5218037	0.9094609	0.9125946	0.03797222	0.8717679
cg10959847	0.9075781	0.2992608	0.8890704	0.3081843	0.8537733	0.8903048	0.9191898	0.3056314	0.3158487	0.3067239	0.9257981	0.8621277	0.3547026	0.3171933	0.9358562	0.8884235	0.8814401	0.3072051	0.3254967
cg10973622	0.5622385	0.3195079	0.5047551	0.6782252	0.590166	0.3274763	0.5498564	0.7017195	0.5884131	0.6884963	0.2679289	0.5348607	0.4009372	0.2417622	0.3516559	0.49015	0.2954203	0.2754287	0.6265009
cg10978274	0.8090156	0.3019308	0.3137936	0.819048	0.8827332	0.2817581	0.871402	0.7779953	0.9150628	0.8821976	0.351499	0.7856071	0.3391299	0.3219158	0.7779808	0.2972806	0.8569507	0.8127691	0.8077434
cg10981178	0.037338	0.5124018	0.03467178	0.4548017	0.03678947	0.02846021	0.0401635	0.4751237	0.5111705	0.5059958	0.02268892	0.02717102	0.524875	0.4868327	0.03016142	0.03056118	0.03444908	0.5116026	0.51155
cg10983111	0.03917713	0.4183175	0.03848265	0.4307507	0.03240814	0.04122161	0.03120429	0.400866	0.361813	0.4094495	0.02942681	0.02820352	0.4446842	0.4471163	0.02824864	0.03007036	0.0289484	0.4026457	0.3677808
cg10987536	0.02055782	0.5180311	0.01690886	0.5070746	0.01735379	0.01787544	0.01637911	0.4945209	0.5445028	0.5470828	0.01574691	0.01645025	0.5260877	0.5306021	0.01399528	0.01439868	0.01569679	0.5481886	0.4835886
cg10991108	0.1214099	0.5376436	0.1165686	0.5426432	0.1287403	0.1299448	0.1583572	0.5209059	0.5425086	0.54676	0.09800801	0.1215508	0.5800725	0.3489853	0.09393308	0.1356501	0.1325662	0.5764724	0.5654034
cg10993865	0.4533058	0.7583916	0.7131578	0.7203934	0.4352574	0.4367152	0.5077934	0.6885809	0.7197341	0.4698695	0.7913177	0.6948819	0.7637374	0.7699785	0.8347306	0.761655	0.02273191	0.7423049	0.7564259
cg10995422	0.3175843	0.3117132	0.3089668	0.3115512	0.2868978	0.2935683	0.1118229	0.8583137	0.07750705	0.910486	0.867978	0.4945746	0.9384106	0.1215346	0.8522092	0.8338629	0.8440179	0.1361347	0.8356898
cg11008123	0.2828251	0.2704164	0.2841877	0.02762567	0.2932215	0.2552671	0.9025569	0.3106781	0.2861686	0.2521797	0.2959148	0.8956461	0.2574921	0.2656043	0.9115496	0.2200143	0.9219569	0.03088678	0.8933837
cg11011600	0.4629206	0.05649653	0.06265979	0.06458308	0.0638706	0.513871	0.06869953	0.4915973	0.0768957	0.4789886	0.4135155	0.519118	0.05967849	0.5023566	0.05186245	0.05056437	0.5091738	0.4464848	0.549767
cg11013605	0.3009971	0.298158	0.3056194	0.298772	0.3091771	0.3235238	0.3089276	0.2960713	0.3064446	0.3153883	0.3760553	0.3253118	0.3559691	0.3213205	0.3231882	0.9411263	0.3299628	0.3244174	0.9424072
cg11016420	0.8756642	0.5015611	0.9005945	0.9172807	0.526473	0.9225932	0.02291322	0.5087274	0.4905678	0.9295143	0.511127	0.5178079	0.5195848	0.5038965	0.9335135	0.5199034	0.9535617	0.9421472	0.02465842
cg11016745	0.03378178	0.3408641	0.03045249	0.3414127	0.03365723	0.03633245	0.03083452	0.3159568	0.3295651	0.3165172	0.03078088	0.03229165	0.4093322	0.4327283	0.0355782	0.02750392	0.02483701	0.3699205	0.3222679
cg11021362	0.8749944	0.3330449	0.8215754	0.3227457	0.8311653	0.8265496	0.8178399	0.3087105	0.3204595	0.2858233	0.8649827	0.8488538	0.3721366	0.3114553	0.8503851	0.8313563	0.8420508	0.2974776	0.3446495
cg11024449	0.05618522	0.4312812	0.05770068	0.4595756	0.05196807	0.0545176	0.06180619	0.4000477	0.389337	0.3667419	0.046452	0.05620186	0.4569106	0.5778025	0.05365127	0.04825157	0.04942967	0.3953864	0.4031391
cg11031044	0.5922784	0.6220634	0.5426239	0.8571138	0.6627476	0.1733085	0.6369861	0.8371798	0.1275908	0.5983593	0.1919015	0.8685717	0.5916106	0.05142919	0.8710651	0.8285578	0.8176546	0.8427741	0.7072244
cg11036359	0.8790101	0.5767353	0.5842855	0.8726685	0.6035449	0.057725	0.8137218	0.5540372	0.59575	0.6406625	0.9124719	0.8839635	0.5079427	0.4577155	0.5615819	0.8501419	0.9169823	0.563156	0.5654915
cg11042856	0.05078225	0.432972	0.04070968	0.4111171	0.06952619	0.04659102	0.04873817	0.3963638	0.4127672	0.4732821	0.03535475	0.03496478	0.4534419	0.4801624	0.02467602	0.02934229	0.03675869	0.4931025	0.435199
cg11047442	0.2309894	0.2264264	0.5983146	0.6899514	0.5987581	0.2306883	0.2594302	0.7809258	0.6830856	0.235465	0.8660922	0.1604093	0.8078601	0.17967	0.7652768	0.6086968	0.6818998	0.159429	0.1883812
cg11049634	0.9464787	0.4580027	0.9473012	0.4407413	0.9436389	0.9316981	0.9527491	0.442498	0.4356354	0.4833609	0.9639946	0.9457215	0.5178946	0.6320883	0.9518796	0.9496874	0.956632	0.4389083	0.4090431
cg11049774	0.02776942	0.3793469	0.02598326	0.4163573	0.02402001	0.02809018	0.02644764	0.3929039	0.4185939	0.4318407	0.0221294	0.02523376	0.3952759	0.1936675	0.02208983	0.02510205	0.0228031	0.3945348	0.3527725
cg11062466	0.1631949	0.3098286	0.1833391	0.160306	0.81316	0.1802993	0.946795	0.285401	0.2403552	0.2943834	0.1624592	0.2588164	0.2936398	0.1650044	0.3934614	0.2122012	0.3973981	0.2398593	0.5066013
cg11062691	0.1198655	0.4475172	0.1442653	0.4089006	0.1812832	0.1947389	0.01921447	0.3896336	0.4250501	0.4634394	0.1426563	0.0937523	0.4662922	0.639016	0.08301422	0.1545181	0.1880284	0.4036216	0.420243
cg11072201	0.03922576	0.4625058	0.0374124	0.4778027	0.04121899	0.05407293	0.05522461	0.4229449	0.5155369	0.5488462	0.04635613	0.04114355	0.504675	0.551146	0.05586111	0.03361972	0.05537137	0.5455871	0.4601898
cg11073407	0.1506063	0.443463	0.1444386	0.4942121	0.09498433	0.1039133	0.1143367	0.4110906	0.5177279	0.5673469	0.1259295	0.1204176	0.5621397	0.6183291	0.2551568	0.1309855	0.1564354	0.5373327	0.6106605
cg11074323	0.4837373	0.03411697	0.4877521	0.03387885	0.4522982	0.7957861	0.5514462	0.03193394	0.4760035	0.4545472	0.5279396	0.4739181	0.0345104	0.4681429	0.5162431	0.4804615	0.4643201	0.4790396	0.03082126
cg11079517	0.08692421	0.4557756	0.03572975	0.4140056	0.07574852	0.03894654	0.04971295	0.4203273	0.3930188	0.4273125	0.07008793	0.0660759	0.4438891	0.4937897	0.05973275	0.05364821	0.0690023	0.4091878	0.428091
cg11080085	0.08507669	0.3531456	0.07553596	0.359613	0.05838722	0.07218243	0.04766768	0.3681541	0.3594	0.4378666	0.06714748	0.08021949	0.4189751	0.4477876	0.07172507	0.07154431	0.09384113	0.4377219	0.4023912
cg11082424	0.04696591	0.4305703	0.03732781	0.419367	0.03100369	0.04358457	0.03433999	0.3831325	0.3799669	0.4217232	0.03443872	0.03252305	0.4407365	0.4779615	0.03570714	0.03901922	0.03542991	0.4164237	0.3697678
cg11089291	0.8997857	0.302486	0.3122238	0.3134989	0.3270395	0.9044564	0.8357747	0.3164415	0.3140945	0.3122538	0.3780621	0.332551	0.3477439	0.3100334	0.3484593	0.2866824	0.3510981	0.2993425	0.3122542
cg11107468	0.03924776	0.4026874	0.04588065	0.4173728	0.03930242	0.04704927	0.04146718	0.3903093	0.4491911	0.5080804	0.03656238	0.03928177	0.4512347	0.3366399	0.03672864	0.04690131	0.03767097	0.423368	0.4260065
cg11111131	0.04980504	0.4390585	0.03264056	0.4534548	0.02675938	0.03296296	0.02776198	0.4290542	0.4108657	0.4218035	0.02158829	0.0255762	0.4772493	0.1979656	0.02294363	0.02968351	0.02560727	0.4569728	0.4208383
cg11124135	0.5487964	0.07793708	0.5134439	0.8755735	0.8859247	0.8733417	0.5466214	0.9034495	0.8981324	0.0787185	0.9100895	0.06602414	0.8306776	0.9349146	0.9314366	0.8746176	0.9127268	0.4941467	0.421185
cg11128962	0.03747024	0.3707826	0.0314801	0.3887992	0.03215525	0.03090744	0.0375804	0.380023	0.3481372	0.3919914	0.04474019	0.03199405	0.3855791	0.4087783	0.02610544	0.02970361	0.03549008	0.4517524	0.4383727
cg11133939	0.3619978	0.4600009	0.5158536	0.5951353	0.886988	0.8634863	0.58228	0.5638488	0.742997	0.5195652	0.436563	0.8458513	0.8714454	0.7866101	0.869568	0.5929279	0.8295322	0.8694327	0.8531664
cg11141652	0.5654864	0.05545678	0.4666843	0.0490806	0.4609257	0.05741866	0.04440634	0.08342733	0.05527695	0.4356883	0.6399157	0.04682169	0.06149362	0.4759431	0.4591898	0.04431773	0.3599102	0.2647038	0.337572
cg11143827	0.9657224	0.5477059	0.9658423	0.5077651	0.9609524	0.9656156	0.9664495	0.4851513	0.499624	0.5355516	0.9737272	0.9708264	0.6190933	0.6147791	0.9736417	0.9700791	0.9729335	0.5139357	0.5116294
cg11152253	0.06054158	0.4991812	0.06128324	0.517869	0.05574407	0.05354797	0.07322989	0.5229792	0.5146015	0.5465078	0.05771116	0.0711178	0.5332072	0.4892627	0.05989142	0.0650734	0.06184643	0.5359815	0.5331291
cg11152528	0.1131382	0.4182795	0.08676139	0.3952518	0.08801229	0.1161816	0.1097211	0.4636979	0.281446	0.4790175	0.05877927	0.09007996	0.4746222	0.6625453	0.08955977	0.09098172	0.08399052	0.4149345	0.2838769
cg11154719	0.01504726	0.4943486	0.02049505	0.5142885	0.02127959	0.01551052	0.02227018	0.5090796	0.4997692	0.4842222	0.01179387	0.0202825	0.5507584	0.4925317	0.0195649	0.01966642	0.01842416	0.5257348	0.4809766
cg11157838	0.1822119	0.4634699	0.1538057	0.4597749	0.1612274	0.1254513	0.07381624	0.460923	0.478896	0.5053481	0.102851	0.1650281	0.518812	0.6294632	0.09154271	0.1816017	0.1400016	0.5006738	0.5317545
cg11164659	0.4750687	0.4989068	0.8384147	0.4941329	0.4879296	0.5016067	0.4647135	0.8218869	0.1267088	0.48973	0.8294658	0.5084758	0.4800402	0.8004191	0.8530819	0.7909071	0.8263016	0.8551479	0.8431311
cg11164993	0.06847999	0.4972269	0.08922422	0.5676142	0.06911941	0.08372888	0.09251818	0.5341573	0.529558	0.459049	0.07955051	0.09278038	0.5787617	0.4764386	0.07333804	0.07837358	0.08125742	0.5520393	0.5397687
cg11165479	0.04778344	0.4629318	0.05469597	0.4477778	0.056782	0.05270878	0.05005969	0.4578242	0.4554526	0.4850832	0.04387283	0.05054662	0.4726188	0.4672794	0.04564132	0.05341227	0.04552961	0.4525605	0.454008
cg11173636	0.6142225	0.4773469	0.5560834	0.05075023	0.0484012	0.05260101	0.1386873	0.06007625	0.8757	0.04441192	0.4283777	0.03835216	0.5065113	0.1368645	0.03493632	0.5215447	0.05386105	0.04226743	0.4628301
cg11184697	0.02748846	0.4973722	0.02664661	0.5197048	0.02313134	0.02732882	0.02725392	0.4803255	0.4906953	0.5231883	0.02154837	0.02296044	0.5099314	0.4614747	0.02033215	0.02491642	0.02225188	0.4950817	0.4915049
cg11185978	0.02674285	0.4764276	0.0235077	0.4765217	0.02453405	0.02378239	0.0259774	0.484166	0.4626427	0.478377	0.01832462	0.02265223	0.5286631	0.3794126	0.0302734	0.02066122	0.02389843	0.4621262	0.4479734
cg11186981	0.04338336	0.3647101	0.03938036	0.4202056	0.03406166	0.03904089	0.03530738	0.4025905	0.4136535	0.4682961	0.03232534	0.02938117	0.4003597	0.4668882	0.03235018	0.03019225	0.0299478	0.369198	0.3840521
cg11190082	0.02051169	0.4080814	0.02301867	0.3983668	0.0202435	0.01973441	0.01926447	0.3489356	0.4023647	0.4116258	0.0207069	0.01903474	0.4083637	0.4891432	0.01995435	0.01897771	0.01990363	0.3740497	0.3552271
cg11193440	0.3583556	0.5928074	0.5205592	0.5833488	0.8177137	0.4711681	0.5320071	0.8095808	0.6123711	0.5848563	0.4910063	0.8334799	0.8469874	0.5952637	0.1743222	0.8071266	0.5865568	0.8428977	0.5818353
cg11194545	0.2363387	0.3609199	0.08886821	0.3664555	0.07505509	0.1004887	0.2449444	0.3692838	0.3747657	0.4347168	0.07753125	0.06455664	0.3621645	0.6640728	0.07378334	0.07615405	0.07260054	0.4449177	0.2971023
cg11196793	0.8924338	0.3369953	0.8739101	0.3305035	0.8619984	0.8457659	0.8822545	0.3822177	0.4153267	0.4382404	0.8830544	0.8969431	0.4121946	0.457903	0.8971779	0.8590853	0.8865814	0.3696384	0.437464
cg11209190	0.8903643	0.8585433	0.8524666	0.8573223	0.8850744	0.8572451	0.5478426	0.8876129	0.4414962	0.8627697	0.9241473	0.8936216	0.888569	0.02517443	0.9322555	0.8501986	0.8487335	0.8057301	0.898248
cg11214014	0.7273713	0.05936475	0.9019815	0.6250731	0.6108671	0.05420275	0.921191	0.5952833	0.9083389	0.5858221	0.6029771	0.9299881	0.5813134	0.9319497	0.9361649	0.6326693	0.9442779	0.9313379	0.9227125
cg11227702	0.851426	0.917081	0.9033368	0.5650536	0.9067195	0.8915583	0.9032191	0.9101857	0.8697997	0.5215371	0.9410012	0.8210251	0.502804	0.6992717	0.8522073	0.8779227	0.9222627	0.9107424	0.5001785
cg11229715	0.2715141	0.09054699	0.6012411	0.08945398	0.06836367	0.5922546	0.1246613	0.105801	0.1263321	0.5878186	0.09754331	0.1150281	0.1543385	0.06705748	0.5872829	0.10725	0.1111372	0.08580655	0.5769716
cg11231155	0.8983262	0.8790709	0.8575634	0.8588758	0.9096789	0.03969064	0.9367883	0.9113466	0.8937958	0.5005382	0.4982047	0.8742131	0.8982938	0.911323	0.4998057	0.9096244	0.9160127	0.4820894	0.4725166
cg11233153	0.05563749	0.4178974	0.05414697	0.3631292	0.04165738	0.05744442	0.04932771	0.3949972	0.3493841	0.4523999	0.04327181	0.04197247	0.453095	0.4293208	0.04218479	0.04605799	0.04260522	0.3452616	0.3337086
cg11251367	0.0276863	0.02976812	0.5398021	0.6792377	0.0361657	0.03553609	0.02756088	0.651371	0.03241325	0.5551986	0.5349894	0.0312119	0.02838436	0.5339801	0.5328464	0.03127077	0.02797912	0.03213579	0.5696768
cg11253356	0.04672371	0.4750894	0.05346578	0.4672361	0.04612725	0.05282595	0.04323396	0.461887	0.4511563	0.4922162	0.06575144	0.04453422	0.4730773	0.2588934	0.05742624	0.06132477	0.05512099	0.4949065	0.4765303
cg11262744	0.02832627	0.379296	0.02908511	0.3902553	0.0333385	0.02947111	0.03159182	0.3687313	0.4026301	0.3550042	0.03581647	0.03442985	0.4479999	0.263373	0.02131115	0.0277887	0.0265716	0.4469366	0.3793748
cg11264711	0.1275754	0.3882663	0.08543706	0.4081883	0.07181861	0.08293505	0.08162454	0.4137548	0.4261893	0.4262125	0.06893204	0.08101526	0.4524588	0.4811305	0.07582626	0.06793795	0.07480974	0.4462686	0.4413123
cg11265381	0.4616068	0.02997582	0.03018137	0.02429234	0.02914858	0.03760539	0.03913048	0.4661259	0.0271829	0.4995047	0.03993841	0.03770128	0.02402974	0.03469683	0.02615511	0.0306851	0.02609851	0.4651981	0.03449868
