	AMZ01	AMZ02	AMZ03	AMZ04	AMZ06	AMZ07	AMZ08	AMZ09	AMZ10	AMZ11	AMZ12	AMZ13	AMZ14	AMZ15	AMZ16	AMZ17	AMZ18	AMZ19	AMZ20
cg09234578	0.03731333	0.341273	0.03772916	0.4390138	0.0440594	0.03441053	0.04105073	0.4349804	0.3975207	0.51431	0.0466095	0.04062387	0.5208095	0.4490144	0.02727699	0.03256991	0.03452034	0.489051	0.3039042
cg09247979	0.8762927	0.9178885	0.03145383	0.4493412	0.8656623	0.890761	0.4257028	0.8534834	0.9018417	0.4669082	0.8596996	0.895934	0.4740165	0.8808356	0.4596132	0.8992287	0.9010029	0.8822107	0.4438759
cg09253663	0.06198945	0.5202164	0.05479523	0.5599259	0.06589836	0.05212136	0.05136333	0.5296915	0.5978614	0.6565664	0.04529443	0.05389304	0.6344222	0.5640851	0.04360818	0.064348	0.07570265	0.5944912	0.5815886
cg09259926	0.5406334	0.3074056	0.8621144	0.3099016	0.7808105	0.8678018	0.5672446	0.287078	0.33528	0.2892012	0.7609652	0.7643108	0.3139574	0.3329204	0.1035541	0.9019474	0.6978946	0.2896827	0.2971359
cg09263513	0.08365809	0.8712741	0.108376	0.4824022	0.0983766	0.4719195	0.08113749	0.4628222	0.4678993	0.9261678	0.5023463	0.8770905	0.4828723	0.8276838	0.5060074	0.4927511	0.4801057	0.4731828	0.4986152
cg09278708	0.1752126	0.4125677	0.09950386	0.4778362	0.1808767	0.1181231	0.1541669	0.3202473	0.5185873	0.5425934	0.1062423	0.1022253	0.36001	0.4544638	0.2073972	0.08502041	0.189681	0.4090776	0.3850444
cg09281805	0.8820415	0.9031691	0.8843526	0.8987105	0.8951232	0.8656904	0.4734749	0.8904857	0.9352368	0.9310127	0.8880779	0.9145163	0.8929996	0.9098963	0.9194022	0.8822265	0.4387496	0.8795837	0.4727972
cg09282866	0.05787165	0.06768691	0.0495704	0.3886047	0.05141604	0.03382944	0.05820819	0.506621	0.5492279	0.04462203	0.06429282	0.05798494	0.04168586	0.4437123	0.5164978	0.04318696	0.05502117	0.4376848	0.04087114
cg09284209	0.8751082	0.8433378	0.8825137	0.8768167	0.05488078	0.8930344	0.5518706	0.8835702	0.5090676	0.5581077	0.07136184	0.9092863	0.5369693	0.5750307	0.8493408	0.06623283	0.8926002	0.8814949	0.870126
cg09289202	0.03144544	0.04057773	0.03136386	0.4102483	0.4470238	0.02784932	0.4036163	0.02580138	0.02869963	0.02532517	0.02585623	0.02844898	0.0231761	0.02934445	0.02278746	0.4827498	0.02255812	0.02606415	0.03383203
cg09298854	0.8467422	0.4067127	0.4745992	0.4430311	0.9016871	0.9066746	0.407069	0.4347673	0.7553646	0.9063454	0.8950464	0.9356627	0.9174794	0.9060029	0.81347	0.9034511	0.9026656	0.9237497	0.915598
cg09300348	0.09619236	0.394302	0.099954	0.4957496	0.104713	0.05523796	0.1049256	0.4018864	0.5540673	0.6681534	0.1620872	0.1464721	0.5913288	0.4158839	0.1287883	0.1052754	0.1636106	0.5005366	0.3142233
cg09300549	0.7304811	0.4277285	0.8555179	0.4000127	0.8161082	0.8590534	0.7037132	0.4646165	0.2170394	0.4229254	0.827403	0.8129934	0.4446544	0.4480953	0.4017708	0.8883135	0.7995813	0.4149077	0.4986784
cg09307518	0.7330589	0.5856986	0.8185593	0.7575564	0.8632862	0.8691346	0.3500631	0.8473688	0.8053377	0.313419	0.8572516	0.2998481	0.7893243	0.7298019	0.3063846	0.7314911	0.7117329	0.8548517	0.7754095
cg09309899	0.01600406	0.4387944	0.01549506	0.4535438	0.01967035	0.01805761	0.02117214	0.4226416	0.4322962	0.5367612	0.01590686	0.01674269	0.475885	0.3662968	0.01480148	0.01753011	0.01361914	0.4013219	0.4303471
cg09310980	0.1355348	0.5576519	0.1451851	0.5616717	0.1329652	0.127705	0.1056755	0.5445465	0.5706005	0.6347817	0.1209099	0.1300265	0.563131	0.5775212	0.1369958	0.1411975	0.1433026	0.5761883	0.5796963
cg09312328	0.6695432	0.03467296	0.0291624	0.03780692	0.6355462	0.3989417	0.3546229	0.5961141	0.8528001	0.4231754	0.3204703	0.4039918	0.3727825	0.07592964	0.4884384	0.4073752	0.4647745	0.6100172	0.3216955
cg09319393	0.07305447	0.4031132	0.06877309	0.4593017	0.07119339	0.06379729	0.07067812	0.428254	0.4947135	0.5216009	0.0536532	0.05855198	0.4661188	0.4151369	0.06587003	0.05589473	0.06582817	0.4657897	0.4184681
cg09331190	0.4752431	0.8744315	0.05888095	0.4973193	0.8548818	0.5210431	0.4908158	0.05061245	0.5054082	0.5256681	0.9051739	0.05093925	0.5206172	0.04193583	0.49169	0.5015908	0.8628404	0.8948267	0.9033222
cg09342610	0.03410537	0.5404159	0.03435614	0.5220323	0.03085855	0.03732933	0.03704822	0.4959869	0.6114393	0.7012233	0.0283164	0.03060017	0.6191966	0.5203914	0.02859743	0.03428485	0.03159207	0.4609288	0.1949469
cg09347151	0.03752185	0.4841542	0.04331	0.5667118	0.06597829	0.04475958	0.03860183	0.5647619	0.5943462	0.6402974	0.04264444	0.0482399	0.612749	0.5235741	0.04409699	0.0378758	0.04404124	0.5429702	0.4328379
cg09350919	0.9555519	0.460266	0.9332334	0.4489435	0.9358816	0.9442991	0.9597515	0.4793365	0.4578522	0.4737106	0.9591577	0.9518118	0.4367618	0.9081833	0.9679207	0.9314613	0.9592687	0.489451	0.4989572
cg09352518	0.5075477	0.3787732	0.4421875	0.565802	0.5397842	0.6143454	0.5357727	0.5355173	0.5696788	0.546715	0.3189483	0.07510791	0.5400287	0.5399953	0.5470513	0.06634384	0.5297602	0.5948587	0.5911528
cg09352925	0.6724452	0.0281397	0.5181381	0.03522128	0.7978573	0.8871433	0.6558586	0.4962733	0.3212423	0.6767552	0.7949029	0.7950836	0.7678525	0.06532338	0.02716549	0.5270408	0.4466339	0.02951758	0.5239748
cg09354738	0.04336115	0.4570425	0.05823217	0.4698751	0.0486515	0.04805234	0.04746413	0.3801134	0.472553	0.5142419	0.04840233	0.04844539	0.5321299	0.4447908	0.04619399	0.05084676	0.05334938	0.3660706	0.301981
cg09397187	0.3247409	0.4586736	0.8343501	0.3109967	0.7839223	0.8542476	0.4829322	0.9057408	0.1238311	0.5657539	0.4094515	0.781921	0.7085227	0.6549471	0.1883854	0.5089922	0.6521718	0.03753184	0.8939367
cg09406238	0.07849676	0.3969647	0.06583896	0.4270445	0.06009393	0.07246702	0.06967565	0.4309711	0.4795644	0.4223228	0.08286731	0.07552035	0.5140096	0.3509252	0.07506991	0.08511866	0.09219918	0.3282624	0.3538953
cg09408193	0.8652912	0.3631669	0.8814127	0.3361611	0.8677588	0.872755	0.8569095	0.287078	0.3026241	0.3532824	0.8803564	0.8729662	0.3441094	0.4036331	0.8530782	0.877775	0.8758443	0.2930067	0.2804467
cg09411587	0.151698	0.5448656	0.1807188	0.5768841	0.1342871	0.1757703	0.1448928	0.5178305	0.5310641	0.6050895	0.1594532	0.1656944	0.5975125	0.5406802	0.1446074	0.1619158	0.1435439	0.59157	0.5720472
cg09413645	0.5291971	0.8930147	0.924182	0.5878975	0.9158202	0.9379209	0.6153728	0.5553109	0.9248353	0.8951221	0.9065188	0.5931294	0.9292266	0.9172082	0.5749639	0.5314399	0.9162012	0.9063438	0.5902438
cg09418035	0.1309127	0.5259143	0.1510741	0.5444084	0.1274269	0.1627954	0.09965197	0.5588048	0.5780824	0.558161	0.09004633	0.1037577	0.5951333	0.5237398	0.1117855	0.1052609	0.0841858	0.5203745	0.5796911
cg09418475	0.0452276	0.5720685	0.030654	0.5845446	0.03827345	0.03933044	0.03693067	0.5409923	0.6209771	0.7230678	0.04078471	0.04986861	0.68246	0.5950122	0.03581298	0.06109233	0.0318965	0.6065431	0.6142006
cg09418623	0.03254049	0.4002673	0.02787508	0.4278936	0.03746929	0.03500665	0.03317642	0.429445	0.4517348	0.4609947	0.02930815	0.02969226	0.4884468	0.3414963	0.02750716	0.03256554	0.03361372	0.3785754	0.4059201
cg09428674	0.03039038	0.5648523	0.3972942	0.5845917	0.6842183	0.4112831	0.3886478	0.6470519	0.4177038	0.02570222	0.2879849	0.6302607	0.3295707	0.5768657	0.3028962	0.4125935	0.02543824	0.3605574	0.4957724
cg09438069	0.5814643	0.8926326	0.6034478	0.5803322	0.4930853	0.9116722	0.1684704	0.8997497	0.6086848	0.9128028	0.5704519	0.9161023	0.915545	0.510425	0.5964969	0.8992571	0.5730546	0.5392813	0.9025056
cg09443457	0.110958	0.5775819	0.1711645	0.6739057	0.2062008	0.1508644	0.1749687	0.6233041	0.691135	0.6690108	0.1491689	0.1310382	0.7462337	0.6325163	0.2603574	0.1414798	0.2073055	0.6021276	0.7352496
cg09454992	0.02286021	0.3511226	0.02405335	0.463527	0.02447148	0.03066307	0.02722729	0.2826881	0.5306135	0.5170918	0.02556561	0.0308015	0.5033171	0.3945934	0.02322448	0.02166565	0.02588412	0.3814669	0.3515797
cg09456260	0.4759602	0.498161	0.04573706	0.04453302	0.895072	0.5369066	0.6299678	0.5192587	0.8941009	0.5276468	0.5091532	0.04095122	0.534097	0.5283217	0.4841817	0.5170071	0.03995057	0.03551117	0.03666762
cg09460641	0.9135089	0.4334644	0.822752	0.2879111	0.9225007	0.9188733	0.9218596	0.373175	0.289658	0.2373327	0.9208964	0.9322105	0.3433315	0.7534578	0.9383634	0.9161097	0.9333004	0.5370444	0.3472445
cg09481605	0.07604822	0.3592087	0.06622991	0.4578039	0.06014892	0.8966543	0.4323224	0.05002802	0.06953796	0.07235192	0.08344953	0.07645198	0.4695026	0.5153063	0.06435488	0.8946893	0.4857477	0.0524971	0.060976
cg09510698	0.5523712	0.482765	0.536308	0.5019399	0.5991666	0.512125	0.5712553	0.896349	0.5800593	0.5698961	0.5782184	0.03854834	0.573925	0.8792076	0.9139567	0.9012908	0.9189385	0.900957	0.5742926
cg09520583	0.06478429	0.3703219	0.07419085	0.4266827	0.06247811	0.05751899	0.06628328	0.3136181	0.4314237	0.4265002	0.07962005	0.06817217	0.5027307	0.3990472	0.06813664	0.07255334	0.07806176	0.4576108	0.2886114
cg09523186	0.06680112	0.4076851	0.08578467	0.463235	0.07036998	0.06966543	0.07322481	0.4734375	0.445341	0.4445621	0.0531939	0.06555383	0.4706351	0.4290557	0.05766017	0.07682307	0.06963492	0.472463	0.3908437
cg09525227	0.101651	0.4368395	0.08091028	0.4268024	0.08992598	0.09783462	0.1198616	0.4700447	0.4113025	0.5119914	0.07900838	0.06524586	0.4775076	0.4379419	0.07627331	0.07949304	0.07284826	0.4342239	0.4607898
cg09526164	0.1652637	0.5582796	0.1398468	0.6197348	0.1538436	0.1163862	0.198211	0.590149	0.615822	0.6896723	0.1851265	0.159263	0.6483651	0.586511	0.1400432	0.1284004	0.2068949	0.5822901	0.6176801
cg09539170	0.9272781	0.9082953	0.4755528	0.9047909	0.926382	0.9112484	0.9232137	0.8874172	0.9426752	0.9410493	0.930286	0.9403538	0.4681813	0.9249367	0.9386612	0.4726062	0.4989355	0.9183002	0.4886607
cg09549987	0.2242935	0.7314979	0.7911089	0.7638233	0.1861688	0.8219176	0.7599632	0.2503312	0.6834416	0.8258604	0.1816466	0.7943026	0.7229915	0.8119717	0.72611	0.8266913	0.2073318	0.1783277	0.8429637
cg09550508	0.8571269	0.4354315	0.5101107	0.02665427	0.8929749	0.5189369	0.8494368	0.5035864	0.8464304	0.546509	0.8801435	0.8882185	0.02020377	0.883416	0.8784202	0.4815629	0.8951382	0.5202659	0.5361005
cg09556042	0.06806361	0.04250432	0.03952511	0.1680805	0.04032226	0.0648653	0.7668788	0.6159718	0.069075	0.6232251	0.6280448	0.03994919	0.06027285	0.128655	0.6508184	0.6065093	0.5251792	0.06013873	0.03384989
cg09576866	0.906474	0.9106131	0.8908562	0.5764128	0.5722597	0.5746678	0.8924591	0.02822875	0.9110042	0.9415636	0.9170114	0.9145677	0.9327935	0.8723195	0.916094	0.9036545	0.9155993	0.9171143	0.5727216
cg09598844	0.05231474	0.4679734	0.0682332	0.464674	0.0364996	0.05566738	0.05101529	0.4599495	0.4011627	0.4818661	0.04056479	0.04425549	0.5144146	0.470639	0.04127683	0.03687278	0.046975	0.4515634	0.4503357
cg09610569	0.04268648	0.4438862	0.03003892	0.4196199	0.03326446	0.02691404	0.0768109	0.3863967	0.4889767	0.509027	0.02825171	0.0222174	0.4953846	0.4077348	0.05692278	0.02852761	0.08744	0.4682078	0.4740353
cg09616536	0.2922459	0.2595156	0.9050567	0.9102703	0.9034727	0.8970185	0.9106585	0.891784	0.9300864	0.2950269	0.8952646	0.3085843	0.9210651	0.9080079	0.3047252	0.9193289	0.2815592	0.8887499	0.8960827
cg09624684	0.02931794	0.4037528	0.02829501	0.5017814	0.02905115	0.02656834	0.03467167	0.4376241	0.5940907	0.6834635	0.02268108	0.03293436	0.5081203	0.5300266	0.02554529	0.02956004	0.02694991	0.526675	0.4758672
cg09627057	0.5149434	0.9449198	0.5630904	0.9564766	0.03668676	0.9434279	0.5594351	0.9423549	0.9625644	0.9485026	0.9439245	0.5709445	0.03785625	0.5452074	0.5425715	0.5621218	0.9485086	0.9480671	0.9444224
cg09636756	0.5034378	0.5109601	0.52505	0.5694344	0.5153869	0.5095144	0.5106055	0.5447248	0.5207558	0.9424734	0.5412519	0.03222839	0.5267777	0.03009751	0.03214792	0.5495826	0.924836	0.5091595	0.9418837
cg09636905	0.01430565	0.4558521	0.01434029	0.4135375	0.01306487	0.01302123	0.01283944	0.4175319	0.4480904	0.519906	0.01113098	0.01275303	0.4305287	0.3949182	0.01257881	0.01381685	0.01182556	0.4332161	0.4471027
cg09656426	0.03629794	0.3022886	0.03793761	0.3893081	0.03762051	0.03785451	0.04034162	0.4061494	0.4553984	0.479809	0.03753717	0.03809282	0.5523819	0.3888571	0.04118912	0.03793957	0.03453596	0.3442513	0.4139746
cg09656677	0.05279028	0.3271336	0.04021999	0.3770731	0.04968153	0.03509335	0.05417194	0.3788416	0.4166614	0.4197587	0.04211861	0.05222695	0.429778	0.3372038	0.04503327	0.04844586	0.05340992	0.3731799	0.3700377
cg09664314	0.3303118	0.6888608	0.3658152	0.03161488	0.04638132	0.3669904	0.2781099	0.4107335	0.02545613	0.2620715	0.0422539	0.3756267	0.02992111	0.02742777	0.1742566	0.02893699	0.2701075	0.02736517	0.2918342
cg09666011	0.04022211	0.4050679	0.03488726	0.4198396	0.03509953	0.0398167	0.03797619	0.4266441	0.4580644	0.3786828	0.03702975	0.03546937	0.4313368	0.3460525	0.03487787	0.04336738	0.04045383	0.4201921	0.2260849
cg09672255	0.49536	0.518533	0.5150456	0.05055655	0.4761112	0.8797123	0.4953956	0.8784446	0.03415471	0.03338857	0.899288	0.500686	0.03040144	0.8669854	0.5075728	0.04000048	0.492194	0.8991577	0.5117213
cg09705401	0.8549966	0.8807828	0.8355347	0.4656341	0.4522552	0.3933941	0.4734183	0.4566625	0.4727066	0.9204826	0.859681	0.8848795	0.4730436	0.865596	0.9088402	0.8393432	0.8428099	0.8711012	0.4617727
cg09720420	0.1025316	0.4451326	0.06413033	0.5028047	0.07853743	0.07020879	0.1002816	0.4722939	0.5012489	0.5469122	0.0727965	0.06414458	0.5496426	0.5263324	0.09156032	0.05726952	0.1152373	0.5331113	0.5111032
cg09720515	0.01603908	0.4325958	0.01539983	0.4729456	0.01607234	0.02269697	0.01916776	0.4434941	0.4707267	0.5138858	0.01269477	0.01070417	0.4902831	0.4554536	0.01339687	0.01373595	0.01437874	0.4546458	0.4482245
cg09723088	0.5358723	0.534479	0.5628304	0.2309342	0.5808339	0.221027	0.2204272	0.2086741	0.6037078	0.584867	0.9099183	0.5400984	0.1940829	0.1661991	0.194235	0.1922861	0.2437296	0.6027585	0.5061365
cg09724624	0.04083165	0.3836665	0.04379237	0.4115105	0.04595131	0.03451413	0.03528724	0.4175618	0.4396449	0.466507	0.04412804	0.03782084	0.5045972	0.4446567	0.05391293	0.03864739	0.041569	0.4633422	0.4324354
cg09725439	0.04401359	0.3785669	0.0357563	0.3786448	0.03519835	0.03528033	0.03947755	0.3175121	0.4288189	0.4808024	0.03708469	0.02671027	0.4161797	0.3959674	0.04035407	0.03169772	0.03577077	0.383239	0.3491174
cg09727210	0.8006066	0.3954122	0.01982077	0.8338873	0.439981	0.8225033	0.8089096	0.8738228	0.8175595	0.006829936	0.419219	0.01321617	0.01206555	0.3518489	0.7816777	0.8516347	0.851799	0.01514739	0.3464487
cg09729660	0.08961573	0.5626838	0.07414651	0.5491808	0.06516143	0.06931441	0.07556491	0.5602276	0.5676488	0.5845267	0.07973594	0.06776233	0.5740116	0.5708804	0.0578387	0.06855962	0.07434844	0.5839908	0.5452055
cg09730272	0.8536074	0.7894659	0.2607328	0.9106038	0.8620702	0.9001379	0.2686916	0.8874065	0.8548408	0.8212892	0.2822776	0.3071526	0.8760201	0.8765038	0.8741747	0.9172935	0.8694243	0.874276	0.8731215
cg09732580	0.6571963	0.3364616	0.77449	0.3325356	0.740722	0.7063444	0.7521095	0.3161529	0.2838312	0.3180581	0.7235498	0.7343049	0.2723123	0.2805631	0.7194863	0.7330092	0.7361205	0.3032059	0.282155
cg09732868	0.8845152	0.8511964	0.9013041	0.9068691	0.5099459	0.4633383	0.8920226	0.9127653	0.8993152	0.03782189	0.04241069	0.4840668	0.4976348	0.9053869	0.9155208	0.9073734	0.8941242	0.9077521	0.9028805
cg09734113	0.8562827	0.07557318	0.8853474	0.0579154	0.8641552	0.9015429	0.8887024	0.8789031	0.5717318	0.5641988	0.8851016	0.8983192	0.9068722	0.8975458	0.0633752	0.8987181	0.8970778	0.877142	0.8818155
cg09735782	0.04317979	0.6442137	0.05053268	0.6663773	0.04110055	0.04032991	0.0425202	0.6232527	0.6560094	0.6174418	0.05111256	0.03922322	0.6730156	0.6242598	0.04189437	0.03554392	0.03714837	0.6268467	0.6324387
cg09738386	0.03984437	0.4750164	0.03631664	0.5012813	0.03860301	0.04021648	0.03699744	0.4339393	0.5164715	0.5676975	0.03058706	0.0383388	0.5671828	0.4755834	0.03672186	0.03557984	0.03669301	0.4650138	0.340903
cg09748881	0.8463036	0.2981883	0.8471924	0.3250182	0.8633998	0.8541053	0.7613199	0.2864717	0.3198916	0.295877	0.8515399	0.8636166	0.3176873	0.3647429	0.8714421	0.8692194	0.8387904	0.2795589	0.2827299
cg09761058	0.2740651	0.2649338	0.2971139	0.9317194	0.2759655	0.9304711	0.2814514	0.9320589	0.3191242	0.2903314	0.928895	0.2863343	0.9351864	0.4146327	0.9340871	0.3108618	0.3042849	0.2725199	0.2945206
cg09762182	0.8858369	0.9021551	0.9043054	0.9066599	0.8953606	0.5669118	0.9020794	0.04267733	0.9074761	0.642068	0.5969332	0.9180415	0.9288883	0.5789961	0.6000506	0.04039813	0.5658525	0.9183118	0.9106266
cg09780491	0.06878508	0.4162723	0.05121551	0.3937075	0.04264614	0.04358301	0.05044478	0.4493933	0.4644649	0.4776058	0.03927678	0.03688605	0.4700807	0.4305885	0.04194319	0.04249218	0.044359	0.4507101	0.4530734
cg09781635	0.07344764	0.4097515	0.1671024	0.4003203	0.06376842	0.07997256	0.05620776	0.4513192	0.437104	0.5051884	0.06369141	0.05634872	0.4730307	0.4025307	0.06080804	0.06399452	0.08965377	0.4395109	0.4272959
cg09785377	0.606379	0.9008585	0.9157492	0.5697405	0.5479141	0.91617	0.9097268	0.9107711	0.919799	0.6588742	0.8999323	0.9207083	0.9316778	0.9180521	0.8925793	0.9247943	0.9088318	0.5545542	0.563676
cg09790289	0.03622824	0.3786968	0.03821992	0.3931071	0.03207069	0.03809595	0.03379437	0.4228496	0.4437728	0.4694216	0.03548805	0.03129559	0.467555	0.3980682	0.03158007	0.03876733	0.03517692	0.3816655	0.3410639
cg09804407	0.8676742	0.2827957	0.8465791	0.3337691	0.8646036	0.8721754	0.8765141	0.2939368	0.315284	0.277646	0.8657024	0.8885695	0.327656	0.3727485	0.8977179	0.8744115	0.8745203	0.282048	0.2992092
cg09813647	0.7848294	0.4312512	0.8382712	0.4450293	0.8387475	0.4651617	0.8383002	0.8351204	0.7943772	0.4871575	0.8062889	0.8090642	0.8080458	0.8163436	0.7992184	0.8229836	0.4696756	0.8480487	0.8350276
cg09815801	0.07194433	0.3773936	0.06100213	0.3854964	0.04498262	0.0386478	0.04170972	0.4103913	0.4493851	0.3976181	0.07195347	0.05566175	0.4101839	0.4185745	0.05418334	0.07533239	0.0835981	0.4368264	0.4292165
cg09825864	0.8752892	0.6277838	0.876654	0.6010632	0.04841269	0.5250805	0.5680357	0.5621437	0.5951588	0.8928496	0.6421629	0.9022393	0.5907298	0.5518469	0.8985518	0.5999717	0.05716356	0.8937523	0.5755241
cg09829645	0.0465464	0.8880208	0.8574936	0.8777889	0.8662849	0.8438813	0.9007219	0.4506804	0.8926406	0.4744997	0.8932023	0.5335549	0.4569771	0.4967278	0.5409315	0.0355506	0.9002204	0.845736	0.8868188
cg09829904	0.621063	0.2977446	0.8429313	0.3097911	0.7730169	0.8572088	0.7207274	0.2878275	0.3084469	0.2997564	0.8161835	0.7598404	0.3115248	0.3954825	0.2488688	0.8786979	0.7238161	0.2897887	0.3028513
cg09834142	0.0248632	0.4321418	0.0199643	0.4733395	0.01995154	0.02267653	0.1300257	0.4905442	0.5380187	0.4771073	0.0233085	0.02517559	0.5602005	0.3794101	0.0589162	0.01583566	0.02378832	0.4891023	0.2526433
cg09850561	0.02973169	0.4123644	0.03300822	0.4716143	0.02962187	0.0250078	0.03335226	0.469652	0.4886171	0.5076639	0.02945776	0.03273943	0.5102927	0.5110928	0.02943482	0.03255893	0.03486712	0.5128219	0.3692109
cg09854620	0.5106726	0.5188333	0.873523	0.8726609	0.5018032	0.5333086	0.8825354	0.5252028	0.5261164	0.8768253	0.03178656	0.4998994	0.8886563	0.5432781	0.8854021	0.9161748	0.5292777	0.8743521	0.906397
cg09855112	0.0307015	0.3601088	0.02949236	0.4013697	0.03168737	0.02809769	0.03228913	0.4133348	0.4327851	0.4759113	0.02748816	0.03133237	0.4428255	0.4146388	0.02691922	0.03208659	0.03133684	0.433974	0.3486548
cg09858108	0.1337508	0.2524385	0.2370626	0.2243598	0.7345833	0.3146777	0.7101646	0.2667267	0.2159393	0.3224857	0.1198515	0.171337	0.2902793	0.2954446	0.3344711	0.3769608	0.2334597	0.2244197	0.4404542
cg09864671	0.4280912	0.6946072	0.4344186	0.4508087	0.4465599	0.7541476	0.4471812	0.7861419	0.6248493	0.479425	0.05234017	0.4982542	0.04354026	0.717859	0.4555793	0.4974754	0.7572716	0.4998763	0.4812637
cg09868337	0.01700126	0.4097529	0.01994117	0.446114	0.01996796	0.0214496	0.0194902	0.3032572	0.5311073	0.5954538	0.0180596	0.01545784	0.5559976	0.331067	0.01959581	0.01864178	0.01940914	0.4190954	0.2649276
cg09879385	0.913033	0.4268405	0.9256403	0.4392298	0.9228535	0.9274235	0.9247484	0.4633934	0.4858732	0.5055783	0.9271064	0.9357003	0.4764607	0.4722951	0.9390995	0.9338759	0.932749	0.468606	0.4484191
cg09898573	0.8282931	0.3150273	0.8395281	0.3188387	0.7922155	0.8345192	0.8291876	0.3328652	0.3501552	0.3156044	0.8822843	0.8656666	0.3262438	0.4293116	0.8539469	0.836779	0.8328593	0.260003	0.3049748
cg09901823	0.2903817	0.2923244	0.3156811	0.3413875	0.2975916	0.3183469	0.3158435	0.3038734	0.3207867	0.7451217	0.7878708	0.2981595	0.3335562	0.7845244	0.2918937	0.307586	0.7823825	0.2745095	0.8340939
cg09908042	0.06106437	0.5235277	0.5372129	0.9213919	0.5747326	0.5369597	0.8948003	0.9286181	0.05668753	0.5101197	0.06975625	0.9289511	0.5443571	0.4845429	0.07729835	0.5258421	0.05924377	0.08544316	0.5322601
cg09909750	0.03972371	0.3499996	0.02288013	0.4042374	0.04284751	0.03281563	0.05143853	0.3776694	0.4599527	0.4929199	0.04175726	0.0255348	0.4458043	0.3913727	0.0287499	0.04095086	0.03457827	0.41016	0.3594715
cg09916840	0.4346199	0.4809433	0.4424356	0.4539029	0.9255442	0.4548108	0.9119496	0.02200985	0.4550806	0.4422046	0.9311393	0.469116	0.429797	0.4861015	0.922178	0.02263819	0.4425057	0.9271945	0.915088
cg09923855	0.03044433	0.3868856	0.03033332	0.4296829	0.03141315	0.03277761	0.03528516	0.3828633	0.4238606	0.5362411	0.03211195	0.02849215	0.5320667	0.4397745	0.02508038	0.03034178	0.03988287	0.4079556	0.3319717
cg09935224	0.8426234	0.4531231	0.5355622	0.4664577	0.4992238	0.4896745	0.4877079	0.4878226	0.3681917	0.03798237	0.03335199	0.8426638	0.03469198	0.0325242	0.3364824	0.9123209	0.5258763	0.04296178	0.9018185
cg09937487	0.9172616	0.9354605	0.9269926	0.9282221	0.9241218	0.5183758	0.9191903	0.9322293	0.958175	0.9617101	0.9228951	0.9346243	0.5521242	0.9320828	0.4987667	0.9227536	0.4901988	0.9334971	0.9243865
cg09938270	0.8167977	0.4683989	0.8124809	0.4521793	0.8281655	0.7477488	0.6943867	0.4779539	0.4221784	0.4554734	0.7094758	0.7870908	0.4948309	0.4796988	0.6432988	0.8365588	0.8370957	0.4310124	0.3898042
cg09950034	0.04562645	0.3884183	0.0752594	0.3745773	0.07762129	0.06517063	0.06068309	0.3280058	0.3866166	0.4084933	0.03057716	0.04953695	0.4486364	0.3658368	0.06476481	0.04328623	0.05189352	0.4043078	0.2372958
cg09965404	0.02889599	0.4661085	0.02951606	0.5297152	0.02549879	0.03040857	0.02748996	0.5198742	0.5525732	0.5853988	0.02625546	0.02350935	0.5629733	0.4781146	0.02543935	0.02735011	0.02571214	0.490762	0.4003765
cg09966745	0.0659474	0.3999229	0.07362324	0.4394482	0.07405131	0.06533607	0.06227764	0.448111	0.4539068	0.5635036	0.05420964	0.06031721	0.5014809	0.4811305	0.06401956	0.05009855	0.05690304	0.4925914	0.4512765
cg09973771	0.2596253	0.1199055	0.289213	0.3051605	0.6709327	0.3752094	0.1535174	0.2410713	0.3052297	0.1060259	0.6722218	0.08773566	0.09027365	0.08100949	0.64641	0.6255674	0.1028727	0.6849862	0.7343556
cg09978401	0.04659786	0.5549409	0.04723263	0.5508314	0.03284206	0.03461888	0.02546432	0.4673838	0.59973	0.5763423	0.01740775	0.05457408	0.5634174	0.5518352	0.01764828	0.03749155	0.02912103	0.5372159	0.4951434
cg09985072	0.1084901	0.4390758	0.1390052	0.4493298	0.1189811	0.1417023	0.1237575	0.4587186	0.4704153	0.5235396	0.1019352	0.1624747	0.5248733	0.4991863	0.09510303	0.1423537	0.1323023	0.4739098	0.4526999
cg09985794	0.5189412	0.04455154	0.5715073	0.8595895	0.9013706	0.8939389	0.5023914	0.9177512	0.6790407	0.9148894	0.8884265	0.9260064	0.8949445	0.06252748	0.4152656	0.5678084	0.5496434	0.9037572	0.9157478
cg09991056	0.05522011	0.4511073	0.04468405	0.4247712	0.07119266	0.04958668	0.04082102	0.3959861	0.4196525	0.3356043	0.04834735	0.04223158	0.4636232	0.4107394	0.04476835	0.05076491	0.05249163	0.4077908	0.2784654
cg09993718	0.3566513	0.02851504	0.03754368	0.363248	0.4153041	0.04083003	0.5507815	0.4551491	0.2397859	0.3527953	0.3936981	0.3834831	0.6279089	0.6318903	0.2847722	0.7641755	0.02825672	0.4495519	0.7590081
cg09999381	0.3248486	0.3203153	0.8083121	0.8198551	0.3233349	0.9138739	0.7931408	0.3302474	0.8755772	0.8796161	0.8319412	0.8423742	0.3473583	0.8354301	0.8909774	0.2963967	0.831722	0.8462449	0.8953946
cg10001949	0.04601794	0.4325379	0.06687687	0.4634185	0.05704523	0.1251333	0.07376002	0.4235248	0.366107	0.3902331	0.0546399	0.04841038	0.4387743	0.3328085	0.0459563	0.06408793	0.05095561	0.4643281	0.3731554
