	AMZ01	AMZ02	AMZ03	AMZ04	AMZ06	AMZ07	AMZ08	AMZ09	AMZ10	AMZ11	AMZ12	AMZ13	AMZ14	AMZ15	AMZ16	AMZ17	AMZ18	AMZ19	AMZ20
cg14949922	0.01863997	0.3563906	0.01793774	0.3351943	0.01831122	0.01685677	0.01796483	0.2945584	0.351535	0.3221048	0.02017416	0.01667798	0.4277407	0.3273772	0.01384191	0.01669745	0.01639451	0.2936183	0.3593564
cg14959801	0.04895615	0.4234986	0.05307455	0.3900652	0.04596496	0.05472128	0.03676253	0.3692532	0.3814307	0.4618375	0.04741577	0.0658223	0.4980798	0.4177846	0.04748392	0.06844533	0.05320669	0.4240567	0.3378643
cg14961598	0.01199351	0.3972745	0.01134859	0.4235732	0.01314856	0.01629914	0.01178302	0.3447595	0.404018	0.4247415	0.009065903	0.01980229	0.4343495	0.3741954	0.007782963	0.02972633	0.008949127	0.3852554	0.3748922
cg14970569	0.0137171	0.516632	0.01665777	0.5042101	0.01383814	0.01260225	0.01396697	0.4429019	0.4818207	0.4803754	0.0108386	0.0303846	0.4167763	0.5029702	0.01202765	0.03202297	0.01331248	0.507337	0.4520788
cg14983838	0.4203795	0.2837783	0.278974	0.1765547	0.3818924	0.4510174	0.08291236	0.1177751	0.4673791	0.2008375	0.7593815	0.1096394	0.1532471	0.4769343	0.458157	0.4156245	0.4196972	0.1910078	0.5978627
cg14990368	0.03463239	0.4068168	0.03925862	0.4197617	0.03178954	0.03806113	0.0358539	0.342524	0.4542845	0.5018244	0.0292686	0.03339451	0.4994582	0.4620414	0.02979774	0.03985668	0.0334716	0.440441	0.3823345
cg14992527	0.4799916	0.5043318	0.858795	0.8467651	0.0439152	0.4756545	0.5063155	0.4715378	0.8704932	0.8878117	0.5059601	0.8711338	0.4911108	0.8753394	0.8764426	0.8855446	0.8623425	0.5027231	0.8650634
cg15002478	0.01818229	0.4942291	0.01878111	0.4436561	0.01960764	0.01964637	0.02012597	0.3491837	0.4413133	0.5038562	0.01691816	0.02112046	0.4141637	0.4139163	0.01487524	0.02001948	0.01854782	0.4270655	0.3549603
cg15008991	0.03659112	0.3331207	0.04588431	0.3472602	0.03640572	0.03502808	0.03824505	0.2873226	0.3791442	0.3385355	0.03299906	0.05396068	0.3514649	0.4130686	0.03463148	0.02959379	0.02394548	0.373868	0.3333196
cg15014034	0.03904279	0.3983609	0.04717336	0.3393712	0.03484318	0.05588778	0.04431045	0.4296752	0.4259336	0.5083785	0.0502262	0.0533119	0.4926794	0.4879038	0.03878513	0.0545047	0.03456655	0.466001	0.4917796
cg15027606	0.07466337	0.5033905	0.08589324	0.453204	0.08182792	0.1303333	0.1031319	0.3770252	0.449319	0.5199252	0.07353105	0.1062464	0.5117085	0.4884015	0.1180226	0.1092647	0.1498797	0.5264188	0.5092347
cg15028497	0.04014134	0.3407082	0.04468841	0.3429405	0.04721691	0.04380936	0.03284067	0.2533095	0.2188919	0.4726032	0.03454483	0.05278	0.4498636	0.3994699	0.05064788	0.05606911	0.03702254	0.341926	0.4336876
cg15029183	0.5026728	0.02386359	0.9147745	0.02505083	0.02904785	0.03050629	0.4884414	0.5494482	0.02903474	0.486038	0.03154238	0.9215207	0.4879679	0.4981016	0.02810412	0.03184491	0.9101615	0.4926083	0.03033303
cg15031253	0.5051282	0.5859799	0.6340388	0.5706308	0.556233	0.5447718	0.8834848	0.7812885	0.6394576	0.8875433	0.8815147	0.7537834	0.914079	0.3538966	0.7524253	0.9123873	0.9159197	0.3294941	0.521451
cg15034216	0.09342313	0.5538931	0.1271017	0.5459939	0.1075399	0.1254418	0.09828641	0.482686	0.5308874	0.5647859	0.06787364	0.09433862	0.6115478	0.5187209	0.08995185	0.1181139	0.08258469	0.5473488	0.5767901
cg15041487	0.02783347	0.4698947	0.03013831	0.4286599	0.02921211	0.03011567	0.02669768	0.4066973	0.3568944	0.5036792	0.02089243	0.0352983	0.4911731	0.4847136	0.02466609	0.0319818	0.02615757	0.4915699	0.4035363
cg15043492	0.02697718	0.3874838	0.03798042	0.4019726	0.03257954	0.03138883	0.03951859	0.3380312	0.3879795	0.4248592	0.03121298	0.03121306	0.4362434	0.4570721	0.03451775	0.0373726	0.02950482	0.4657716	0.4513711
cg15048430	0.09031829	0.4568055	0.09099891	0.4447893	0.105953	0.1215017	0.1316309	0.4360032	0.464202	0.4722259	0.09705443	0.133397	0.4774294	0.4172825	0.07994963	0.1199367	0.06071047	0.4655511	0.5063527
cg15050093	0.0243777	0.4466136	0.03494427	0.4036223	0.02832945	0.03365476	0.03451952	0.3177821	0.4221043	0.4564449	0.0287785	0.03081263	0.4637471	0.4948257	0.02819853	0.03384929	0.03009079	0.4243632	0.4663299
cg15067665	0.04398712	0.4386628	0.04151006	0.4013152	0.04962774	0.04112328	0.03567344	0.3510178	0.3847469	0.4393783	0.04490419	0.03260561	0.4430114	0.4033129	0.03491729	0.03995593	0.03594785	0.395165	0.4368973
cg15094228	0.442927	0.02964608	0.02699022	0.4616632	0.01991799	0.02830717	0.02600998	0.02684423	0.03048576	0.4074824	0.02420911	0.02675231	0.4506517	0.02554905	0.02356644	0.02267667	0.02763871	0.4555695	0.4361537
cg15117507	0.01588484	0.5090687	0.02045948	0.4880542	0.01564879	0.02308673	0.02152284	0.3800871	0.4183488	0.5128937	0.01189846	0.02747163	0.5281132	0.516385	0.01968882	0.01642305	0.01910208	0.4807323	0.4942403
cg15121354	0.02729181	0.4068425	0.02623456	0.3887377	0.03283315	0.03682536	0.1565145	0.3321071	0.3909682	0.3568511	0.02500255	0.0220448	0.4734991	0.3053578	0.02369862	0.03084737	0.02073193	0.3276492	0.2808108
cg15128295	0.5001942	0.5587775	0.5365303	0.933371	0.9294522	0.9348843	0.9252943	0.9305683	0.9464564	0.5039256	0.4292349	0.9363289	0.5369161	0.5424622	0.5728757	0.523398	0.9403534	0.9272163	0.9358003
cg15132216	0.02593367	0.4968911	0.02299952	0.5003482	0.02531934	0.02043999	0.02903783	0.4619664	0.4739862	0.5585385	0.01823537	0.05838479	0.5380834	0.5249968	0.01951811	0.0508222	0.01937183	0.5536503	0.5387569
cg15133953	0.9245478	0.9191035	0.4980368	0.9339324	0.9325612	0.5429269	0.9323612	0.63551	0.9331396	0.9341648	0.9438295	0.08068249	0.9181138	0.9181984	0.5330556	0.9304579	0.5382895	0.5249494	0.9252914
cg15138289	0.7213084	0.5064989	0.0406063	0.04251303	0.6110286	0.5159051	0.473773	0.6324891	0.6872818	0.7513591	0.8060969	0.5475526	0.5468636	0.04756658	0.5084843	0.4604061	0.4827069	0.6168816	0.4851818
cg15144825	0.03527281	0.4098197	0.03095618	0.4421175	0.03890934	0.03508676	0.03075456	0.4325134	0.4479095	0.4655071	0.04554343	0.1205307	0.483804	0.4852047	0.03036557	0.06873962	0.04158456	0.4090266	0.4366666
cg15165114	0.03146023	0.4817476	0.05023317	0.5387485	0.03098969	0.03247658	0.03124369	0.4697674	0.547971	0.5431263	0.04444637	0.06897793	0.5169335	0.4877768	0.03226198	0.07531118	0.03212271	0.536456	0.5413093
cg15165694	0.04076473	0.5332705	0.04104822	0.4790928	0.03858756	0.03759676	0.04077255	0.3965663	0.5037256	0.5411412	0.03067762	0.04467146	0.5367855	0.4930548	0.03532905	0.04700397	0.03684076	0.5248241	0.5228678
cg15170964	0.04222096	0.4367505	0.08066092	0.4451143	0.05390867	0.07058087	0.03994816	0.3839618	0.4288353	0.5062785	0.03122637	0.06735609	0.5036225	0.459049	0.03242023	0.0664324	0.03696905	0.4936566	0.4716601
cg15198443	0.9194387	0.9211571	0.4509561	0.6481823	0.9316031	0.9342795	0.497256	0.9130127	0.9315166	0.9038288	0.4333324	0.9207134	0.9295021	0.9224127	0.9380746	0.5918939	0.9320505	0.9152527	0.6191157
cg15199699	0.4555849	0.4508085	0.02991187	0.5016915	0.02828957	0.4343183	0.4655327	0.2375592	0.0271223	0.434381	0.03136487	0.4935294	0.02914194	0.4890393	0.0269819	0.4636169	0.03214609	0.0252271	0.03156109
cg15199886	0.1674621	0.4773529	0.1041339	0.4833139	0.168223	0.1742618	0.1281808	0.4492735	0.5153864	0.507989	0.1560239	0.1146053	0.5368239	0.4827789	0.1821914	0.1806687	0.09882377	0.4849011	0.5012633
cg15211677	0.03212554	0.3655067	0.04969915	0.422999	0.04230523	0.05193792	0.05181147	0.3006499	0.4025838	0.4767916	0.04329101	0.04605602	0.3190004	0.4151358	0.04811608	0.0401828	0.04650812	0.3077955	0.3043241
cg15224006	0.1180648	0.4672967	0.09462058	0.4596088	0.100051	0.09929388	0.08065592	0.4224734	0.4655696	0.5207688	0.0818936	0.14496	0.4922042	0.485589	0.07938392	0.1327779	0.09295467	0.4905716	0.4951618
cg15229668	0.04480225	0.5727245	0.04776508	0.5352102	0.03868332	0.04057229	0.04368951	0.4489135	0.5504863	0.5849673	0.04395727	0.0425464	0.5596226	0.5304465	0.036615	0.04261812	0.03824979	0.5390951	0.5702711
cg15234083	0.9230134	0.2994044	0.9051325	0.2938563	0.9150784	0.9160544	0.9164246	0.8921077	0.3003226	0.2967455	0.9342467	0.927016	0.3462597	0.3233961	0.9319385	0.9152778	0.9327141	0.2771926	0.3221069
cg15242686	0.4274582	0.02967584	0.3881122	0.02993019	0.480855	0.03554612	0.03368944	0.04026934	0.03634335	0.4505784	0.4372874	0.03597157	0.03262178	0.3714996	0.375761	0.03493632	0.3573131	0.3405332	0.3644709
cg15251140	0.2223974	0.2104076	0.2043976	0.698794	0.1714101	0.1885634	0.1123903	0.2096152	0.2242819	0.273471	0.2363777	0.2017188	0.1879801	0.1976274	0.7553919	0.1912225	0.1691075	0.1502951	0.1430673
cg15255859	0.03612417	0.4739154	0.0345826	0.4614676	0.03189402	0.03702758	0.03485149	0.3110165	0.3970617	0.4975436	0.03052527	0.03154726	0.4903812	0.476967	0.03206552	0.04044441	0.03180307	0.5524292	0.4545078
cg15257930	0.0591783	0.4178108	0.05834124	0.4309141	0.04968838	0.06325908	0.0526424	0.4085165	0.4652189	0.3985426	0.04502315	0.0452251	0.4843401	0.4427107	0.04312502	0.07222741	0.04961565	0.4261495	0.4680485
cg15274662	0.9022121	0.5577187	0.6396553	0.6501668	0.600611	0.8763727	0.07887454	0.6614862	0.8694756	0.605531	0.8729812	0.8728578	0.8908391	0.6147598	0.8957382	0.8839237	0.905203	0.5853871	0.8730622
cg15279541	0.3503291	0.108053	0.1230484	0.1222042	0.1263613	0.6197121	0.143932	0.1178409	0.1007277	0.6839321	0.6494555	0.4515115	0.3703241	0.101809	0.1130266	0.1005182	0.6411945	0.6050572	0.1305381
cg15295200	0.03437584	0.03469785	0.4819862	0.02591531	0.0317841	0.4906377	0.4665411	0.4689068	0.03427545	0.02318597	0.8502477	0.03159462	0.02968573	0.02634247	0.8801194	0.4916991	0.5023776	0.03617365	0.9058993
cg15308688	0.2795317	0.3715751	0.8817522	0.3618349	0.8861729	0.3146535	0.904547	0.8854053	0.3496192	0.8926539	0.3354593	0.3668056	0.9170028	0.8812289	0.9325907	0.9183321	0.8870894	0.8721261	0.8855142
cg15309236	0.04025341	0.3958153	0.05713687	0.3370108	0.05374381	0.05309401	0.06098994	0.303681	0.357844	0.369493	0.05574637	0.04565269	0.4861398	0.3507078	0.04955218	0.05057533	0.05227757	0.4100807	0.4085906
cg15314470	0.857103	0.2770912	0.8353033	0.302558	0.8579004	0.815937	0.8670168	0.6586079	0.334312	0.2915601	0.8643021	0.864582	0.343912	0.3021687	0.8787591	0.8561107	0.8306794	0.287974	0.3218554
cg15315638	0.04812952	0.4186081	0.05317446	0.4309418	0.04706683	0.06635357	0.06228246	0.2923644	0.445603	0.466096	0.04422476	0.04620825	0.4758088	0.4779392	0.04834064	0.05725415	0.04787231	0.4540066	0.5004085
cg15322420	0.02806555	0.4069042	0.02888697	0.400764	0.03447567	0.02598262	0.03196613	0.2900075	0.4288127	0.3100796	0.02755901	0.03059328	0.4435816	0.4284677	0.03636197	0.03007144	0.02616075	0.4172534	0.3131553
cg15324534	0.04446789	0.4028262	0.04015376	0.3648391	0.03715261	0.04512176	0.03931913	0.3192725	0.3019641	0.4280642	0.03991583	0.0381296	0.4146399	0.3026885	0.03555911	0.04099931	0.04311758	0.3564189	0.2757101
cg15327818	0.8480591	0.4474473	0.8530483	0.8545694	0.8671345	0.844395	0.473226	0.4670729	0.8533043	0.8661811	0.8786117	0.4596347	0.4686646	0.8438539	0.8889711	0.8539269	0.4848676	0.8645853	0.07501202
cg15329860	0.07500533	0.5056394	0.07381712	0.4972621	0.06554861	0.09315179	0.06865725	0.1404104	0.5005206	0.5115016	0.07652416	0.07477417	0.4964893	0.4782514	0.06683282	0.07929051	0.07131847	0.4969637	0.485439
cg15338502	0.05483814	0.337353	0.061171	0.3856374	0.05302936	0.07828082	0.08000684	0.3307077	0.3978711	0.4526448	0.06176	0.05357816	0.4312873	0.3689799	0.06563349	0.05993832	0.05183988	0.321472	0.4407411
cg15343840	0.09859471	0.4387304	0.1059719	0.3711807	0.09419457	0.09721738	0.1517906	0.4181041	0.467946	0.4656996	0.1024259	0.2989441	0.4790009	0.4292114	0.1095811	0.1462396	0.07078527	0.3999972	0.4404473
cg15345074	0.04173266	0.4528283	0.05061563	0.4552738	0.04219814	0.0532455	0.07442984	0.1107509	0.4873521	0.4684735	0.06202361	0.04133724	0.4881695	0.468152	0.04089237	0.05200149	0.08038375	0.4270066	0.4655599
cg15360451	0.5181276	0.5163296	0.8935306	0.9233914	0.4941938	0.8958792	0.04883915	0.3977007	0.493602	0.4944893	0.9117223	0.4903095	0.04237502	0.04502457	0.05077685	0.8793765	0.4920224	0.4893779	0.9087401
cg15366127	0.8994972	0.6241273	0.8804799	0.5511365	0.9018555	0.8964423	0.8768787	0.6690667	0.503035	0.5753329	0.8865733	0.8946862	0.5527519	0.5832169	0.9138464	0.879269	0.9039128	0.5355136	0.602919
cg15366524	0.9076942	0.9442206	0.5442609	0.9286689	0.02737331	0.9299262	0.5295184	0.54764	0.9312259	0.522769	0.5542476	0.9402971	0.9435958	0.9332824	0.926618	0.5346968	0.5153945	0.5600861	0.9389721
cg15369199	0.03755885	0.4330597	0.03529665	0.4282125	0.03200215	0.03701891	0.07727016	0.4257659	0.4584309	0.4713235	0.03210559	0.03652532	0.5121507	0.4035703	0.02869916	0.04018514	0.03355904	0.4398667	0.4419849
cg15369481	0.4611069	0.4485011	0.7788968	0.4730754	0.7452014	0.732894	0.03328735	0.4943279	0.4170178	0.4121478	0.4550883	0.4706921	0.4328214	0.8402844	0.4714503	0.8039337	0.8339709	0.8337979	0.7988269
cg15386612	0.8367857	0.5200061	0.8627564	0.4564361	0.8292505	0.8681179	0.8539897	0.588314	0.4791022	0.5362913	0.8242688	0.8526302	0.7025718	0.5692013	0.8567485	0.7878132	0.9226152	0.5131532	0.5144868
cg15391239	0.0519419	0.4264039	0.0453171	0.4821485	0.05059264	0.05952514	0.05283325	0.3560333	0.4754342	0.4132248	0.04379405	0.04775011	0.4318459	0.3557282	0.04518034	0.05225875	0.05905837	0.486259	0.4015201
cg15392343	0.0294651	0.3708003	0.03214003	0.3699849	0.03439147	0.03168682	0.03242049	0.2250702	0.3688186	0.4141863	0.02070018	0.02824907	0.4313914	0.3239411	0.02531185	0.03006512	0.0223375	0.3561137	0.3035233
cg15395171	0.8467165	0.528977	0.5579373	0.04768368	0.8721706	0.04727557	0.04691109	0.04542573	0.04170455	0.04521992	0.05422143	0.04778964	0.5210808	0.05022084	0.5352475	0.05073072	0.05903458	0.521374	0.03982993
cg15399577	0.8304592	0.4861138	0.8519015	0.04860823	0.82556	0.5069139	0.7924544	0.8195343	0.8379013	0.8642797	0.8774138	0.5236528	0.8587153	0.5103182	0.8542539	0.4928024	0.8699991	0.8446799	0.863817
cg15410402	0.0542445	0.5269708	0.05343356	0.4047973	0.04749009	0.06015529	0.4455013	0.3606801	0.4239083	0.3963589	0.05169102	0.04937332	0.3680527	0.2892797	0.05329637	0.4609339	0.4692853	0.3405512	0.3731879
cg15411755	0.4002841	0.7181024	0.3913128	0.4064092	0.121641	0.4367521	0.3587743	0.2550449	0.6385789	0.4324727	0.4636226	0.7449607	0.8132048	0.4198713	0.08763744	0.09951293	0.4358765	0.7422741	0.4333326
cg15418221	0.01171069	0.5327425	0.01283951	0.5098003	0.01214927	0.01139385	0.01048558	0.4249861	0.4994818	0.5284466	0.009387148	0.01624766	0.5301381	0.4864475	0.009633882	0.01630029	0.00969616	0.4947564	0.5481368
cg15421137	0.02444178	0.04096265	0.02620613	0.4622671	0.03036448	0.4717134	0.4705013	0.2777477	0.0275496	0.4832358	0.02511216	0.03334161	0.4842595	0.03276027	0.02763069	0.02633588	0.4798463	0.0285607	0.03137034
cg15422579	0.09728742	0.4762785	0.0934738	0.48266	0.08441177	0.1271516	0.09082044	0.1710909	0.4849512	0.4887615	0.1147771	0.0913288	0.4784262	0.4693891	0.1005983	0.1125235	0.09556648	0.496813	0.4891543
cg15425276	0.4927154	0.8722239	0.5038336	0.04399352	0.8691627	0.4820354	0.03890182	0.2572394	0.03953015	0.5138977	0.0389861	0.9280171	0.9260228	0.04852029	0.7114954	0.4935179	0.93295	0.9119747	0.5217805
cg15429127	0.01566794	0.5017491	0.01916535	0.5109595	0.01775769	0.02055058	0.01809276	0.02541459	0.4534063	0.5108247	0.01853339	0.01726802	0.5180897	0.3487882	0.02086946	0.01809133	0.02206594	0.4784324	0.5331433
cg15431336	0.8492001	0.285887	0.8058809	0.2842801	0.8540924	0.8360793	0.8323055	0.8395828	0.2964188	0.2708749	0.7794854	0.8786392	0.2751318	0.2790295	0.876428	0.8126334	0.6516394	0.27852	0.2948341
cg15450782	0.0511179	0.4384481	0.04911756	0.4148108	0.04422083	0.04687561	0.04429264	0.3447373	0.4753191	0.4695428	0.04123735	0.04205349	0.4977964	0.4906095	0.03913631	0.04852739	0.046131	0.4127754	0.3979412
cg15462017	0.06868103	0.5489278	0.4937082	0.5360391	0.08360146	0.7894382	0.7844729	0.6638292	0.4870457	0.8605947	0.4814734	0.5722599	0.06184623	0.5333289	0.8064433	0.08206992	0.8446133	0.5455309	0.6079867
cg15462332	0.8716947	0.3518555	0.855844	0.3227386	0.8922425	0.8713204	0.8779033	0.8453245	0.3541042	0.3059199	0.8673511	0.8820479	0.3272634	0.306406	0.8978279	0.9131216	0.8815817	0.2979652	0.3399734
cg15467617	0.8887209	0.8802149	0.8567742	0.8881927	0.8864669	0.6620711	0.8959239	0.7627703	0.8751008	0.8887666	0.879669	0.8837332	0.9150689	0.6628401	0.9079838	0.09147417	0.88443	0.8929207	0.8828491
cg15480941	0.04037786	0.3868579	0.04027287	0.4439486	0.03891304	0.04034346	0.04208157	0.4134363	0.3517989	0.4803192	0.03589916	0.05917671	0.3860935	0.4292189	0.0343508	0.07545741	0.05425621	0.3821264	0.3597933
cg15481221	0.03990453	0.3876045	0.03480336	0.3299531	0.03671602	0.04468802	0.03160455	0.2739779	0.3768001	0.3800993	0.02779165	0.03092049	0.3530427	0.3360897	0.03107889	0.03537875	0.04161819	0.348707	0.3838225
cg15488542	0.481407	0.4460018	0.02641168	0.503544	0.02454331	0.7316108	0.7803478	0.5969638	0.8113053	0.8536588	0.5045923	0.03687171	0.8755475	0.5041201	0.5067273	0.5021479	0.03331261	0.02518228	0.4949333
cg15491125	0.4755869	0.4489773	0.8913807	0.4489639	0.5129497	0.8352597	0.4919156	0.648035	0.8669655	0.5264618	0.8868952	0.03845847	0.914347	0.9012772	0.8987406	0.4109867	0.9113703	0.8785409	0.4647073
cg15499467	0.01229349	0.5338913	0.01394065	0.4942175	0.01439497	0.01482124	0.01554236	0.4694917	0.4770134	0.53126	0.01236906	0.08058313	0.511466	0.4842144	0.01465341	0.03750122	0.01301056	0.4940404	0.5015145
cg15501526	0.3901422	0.1832072	0.4223665	0.2272216	0.2646113	0.2181598	0.8184628	0.5875883	0.2953146	0.2273158	0.09802627	0.2124033	0.1639194	0.1421692	0.2343101	0.2096351	0.3387834	0.2230123	0.251338
cg15505534	0.9178937	0.9259188	0.5297599	0.5343194	0.917531	0.5441462	0.9296212	0.5339383	0.9224889	0.9393815	0.03488083	0.5738509	0.9306561	0.5384848	0.9405475	0.5490362	0.5390066	0.9266175	0.9404424
cg15508612	0.02382055	0.367957	0.02292257	0.3493764	0.02771693	0.02926933	0.02322079	0.2686795	0.3348594	0.4677038	0.03544635	0.03820125	0.4770374	0.4362142	0.02114504	0.0299224	0.0249749	0.4177889	0.3727107
cg15511490	0.06887908	0.4774085	0.06836672	0.438057	0.07819809	0.08916387	0.08983991	0.4078053	0.478155	0.4859516	0.05892409	0.07881725	0.5023604	0.4028113	0.06070519	0.07950594	0.05819489	0.4118307	0.3279541
cg15516537	0.8315878	0.2938361	0.8122765	0.2815894	0.8485454	0.8141602	0.8388267	0.7909701	0.2996005	0.2657932	0.885814	0.8333915	0.3318653	0.3348443	0.8703241	0.8228571	0.8500972	0.2884021	0.3746555
cg15517438	0.02675219	0.903145	0.02738402	0.02486351	0.9048651	0.03047036	0.5076367	0.3006654	0.02235801	0.5199179	0.929004	0.03511937	0.9208132	0.497209	0.02537769	0.02809209	0.5158252	0.02500591	0.0208664
cg15520372	0.03006387	0.03382948	0.9172158	0.9135133	0.03357979	0.9005818	0.9022647	0.9146113	0.03362353	0.5163472	0.5513292	0.9282573	0.9292416	0.9182696	0.544435	0.9179794	0.5413892	0.9188786	0.9268047
cg15521289	0.05555488	0.408665	0.05823698	0.4300945	0.05709011	0.106913	0.06467275	0.3847638	0.3790985	0.4239941	0.0436532	0.0612659	0.4460178	0.3545401	0.04896159	0.06636766	0.0466293	0.3722371	0.4181207
cg15535487	0.04951312	0.4311946	0.05282124	0.4661011	0.04579971	0.05756945	0.04366926	0.316848	0.4464114	0.3570509	0.04478513	0.04856655	0.515906	0.4249749	0.04754144	0.0617544	0.05436437	0.4538013	0.4779585
cg15536552	0.02589453	0.4637292	0.03281036	0.5059795	0.02803675	0.02701775	0.02478443	0.3392313	0.4575406	0.5025252	0.0277708	0.02738684	0.4862584	0.5054211	0.02435525	0.02704155	0.0235269	0.4364499	0.5055981
cg15547764	0.2834154	0.3082973	0.286342	0.883262	0.8848202	0.2991337	0.8892812	0.8725716	0.3044038	0.2897806	0.8898563	0.8689187	0.9293812	0.308077	0.2879957	0.3004021	0.3424071	0.2918922	0.8767789
cg15550113	0.8620253	0.8553191	0.8868395	0.04879572	0.8826304	0.8789853	0.87101	0.8912476	0.865944	0.8952761	0.8927212	0.8869858	0.8771562	0.8848804	0.8970405	0.8669106	0.8952812	0.9031637	0.8939196
cg15552475	0.03392727	0.4408074	0.04686646	0.4531353	0.03939395	0.04619338	0.04474095	0.3768902	0.4655619	0.4841395	0.0365164	0.06330805	0.4939798	0.4851002	0.04135041	0.03531467	0.04091377	0.4907374	0.4817794
cg15555926	0.1031225	0.4998189	0.09249264	0.4309386	0.08422877	0.09932084	0.08709597	0.3390175	0.5476971	0.5153228	0.1024109	0.5	0.6092084	0.496855	0.08765896	0.1141562	0.1025977	0.3913495	0.4310536
cg15557693	0.6817389	0.7665113	0.5410272	0.5563534	0.3026331	0.6203502	0.599765	0.6991884	0.3113141	0.7980411	0.61444	0.3089553	0.3453312	0.5989352	0.6612797	0.7850692	0.6705471	0.7804391	0.6335801
cg15559823	0.05025167	0.549333	0.07439528	0.5005812	0.04553225	0.08347869	0.1157969	0.4894995	0.509764	0.5191923	0.06359811	0.04880071	0.5431007	0.5040928	0.05170598	0.06549169	0.04420837	0.506957	0.5042314
cg15567368	0.9217558	0.5263443	0.5311594	0.5046908	0.9196147	0.9247454	0.9208765	0.620916	0.941475	0.9383764	0.5311019	0.9359219	0.9396773	0.9320093	0.9362732	0.9175858	0.8032995	0.922489	0.9378005
cg15570803	0.07577194	0.3662827	0.0872048	0.4194105	0.06070238	0.0963307	0.08388623	0.3651551	0.3746467	0.454186	0.08370246	0.1050929	0.4554148	0.4633724	0.06887944	0.09609785	0.07672061	0.4430134	0.4367921
cg15579650	0.03044704	0.4949872	0.03176053	0.4347111	0.03369036	0.04165728	0.03249827	0.3259131	0.4615887	0.5051985	0.03431894	0.03563044	0.5191656	0.4174718	0.03444332	0.03367296	0.02640571	0.3677308	0.3517179
cg15582794	0.04224188	0.4519807	0.04228393	0.4891079	0.04572812	0.04102876	0.04382304	0.3847251	0.4924834	0.5212364	0.04527314	0.04390303	0.4815744	0.5412251	0.03337218	0.04951611	0.04528876	0.4343261	0.5297077
cg15600226	0.9127342	0.3342888	0.8890303	0.8801529	0.3738698	0.3533029	0.3828691	0.8745239	0.8721596	0.3599566	0.8823229	0.3172708	0.9197311	0.8813789	0.8927719	0.8782859	0.8898843	0.3718379	0.8827705
cg15600437	0.4309624	0.8306162	0.858147	0.4233188	0.8711103	0.4631325	0.08239653	0.4792977	0.4469693	0.471357	0.4645783	0.8776346	0.8784604	0.4895307	0.4925391	0.8445769	0.4646183	0.8766356	0.4703703
cg15618087	0.0432311	0.6510106	0.04279835	0.03905307	0.6380494	0.03957442	0.04272367	0.4846251	0.0360503	0.04579135	0.04269081	0.03929272	0.04120362	0.0458461	0.03999993	0.6936287	0.08087403	0.03842786	0.03976607
cg15625495	0.02948066	0.02381716	0.2551263	0.4217008	0.02000949	0.4782611	0.02480968	0.2188757	0.279496	0.4649431	0.3092407	0.02515367	0.2954813	0.3229431	0.2893871	0.02599866	0.1697042	0.02322746	0.303901
cg15652532	0.5323286	0.1304543	0.1273767	0.5002892	0.1008803	0.5038654	0.5139958	0.7088863	0.5503829	0.1467715	0.1127447	0.5377003	0.205671	0.5445443	0.07114728	0.8498859	0.05930345	0.1441614	0.8917574
cg15665825	0.904246	0.5838156	0.8985754	0.5561616	0.8886141	0.8761611	0.8939221	0.6324591	0.5085644	0.6023153	0.9254365	0.911491	0.5473019	0.5597237	0.898415	0.9019569	0.9157073	0.6540999	0.5581356
cg15666430	0.8526496	0.4963662	0.8407259	0.5203338	0.8635177	0.8514647	0.811406	0.5500901	0.4959477	0.5497868	0.8597254	0.8760453	0.5162314	0.5098867	0.9073318	0.8558282	0.874106	0.5035062	0.5396113
cg15669985	0.05311934	0.05374942	0.6216524	0.6394099	0.6172635	0.6210506	0.5715353	0.5936915	0.6201341	0.6144335	0.9045052	0.5944556	0.914412	0.07655391	0.5763539	0.6076098	0.6363375	0.6415078	0.922948
cg15677797	0.4898025	0.4719446	0.06989993	0.483541	0.4918381	0.07961342	0.4975682	0.4877906	0.4933189	0.490503	0.06137709	0.4806204	0.05209208	0.4869481	0.4819366	0.489275	0.4989664	0.5017799	0.06927032
cg15682993	0.07986767	0.5012183	0.08168943	0.4865352	0.09081868	0.09709189	0.09566331	0.0606928	0.5033182	0.4909539	0.08283249	0.06378799	0.4837969	0.4672808	0.06781612	0.06372181	0.08544045	0.4531643	0.485331
cg15691129	0.09184421	0.4294504	0.0980109	0.4490703	0.1207495	0.09055737	0.07825265	0.4009516	0.4585313	0.4811646	0.09319684	0.1120781	0.5090938	0.496971	0.08217915	0.1326913	0.07026782	0.4936441	0.48449
cg15693668	0.09509565	0.6387853	0.09939021	0.6301728	0.09880955	0.08381978	0.1007876	0.4259741	0.634615	0.6773781	0.1247856	0.08953222	0.702629	0.6399867	0.1113749	0.08281361	0.09401872	0.7070969	0.6432151
cg15700967	0.6759611	0.315518	0.7602177	0.3150509	0.7131971	0.6578887	0.4701526	0.4602759	0.3027269	0.3191542	0.794421	0.7571769	0.3400532	0.3289214	0.7991478	0.7518906	0.4647069	0.3322287	0.3265438
cg15703000	0.02906271	0.5070602	0.03028907	0.4916061	0.02795278	0.03265833	0.03105409	0.4101303	0.4905007	0.5501337	0.02405097	0.03026486	0.5376307	0.486999	0.02365061	0.05169341	0.03061519	0.5185881	0.5510794
